Date,Open,High,Low,Close,Adj Close,Volume,EMA20,EMA60,MACD,MACD_signal,High-Low,High-Close,Low-Close,TrueRange,ATR,MiddleBand,UpperBand,LowerBand,K,D
2019-05-28,128.27000427246094,128.89999389648438,128.08999633789062,128.6999969482422,114.69624328613281,8098600,128.6999969482422,128.6999969482422,0.0,0.0,0.80999755859375,,,0.80999755859375,,,,,,
2019-05-29,129.6699981689453,129.89999389648438,129.0,129.08999633789062,115.0438003540039,13260600,128.73713974725632,128.71278381347656,0.031111062422098712,0.006222212484419743,0.899993896484375,1.1999969482421875,0.3000030517578125,1.1999969482421875,,,,,,
2019-05-30,129.3300018310547,130.22999572753906,128.88999938964844,130.1999969482422,116.03306579589844,13024800,128.87645948068354,128.76154489986232,0.14367834164212923,0.033713438315961644,1.339996337890625,1.1399993896484375,0.1999969482421875,1.339996337890625,,,,,,
2019-05-31,130.89999389648438,131.89999389648438,130.80999755859375,131.8300018310547,117.4856948852539,18933600,129.15774922833793,128.8621500451473,0.3602635984446749,0.0990234703417043,1.089996337890625,1.6999969482421875,0.6100006103515625,1.6999969482421875,,,,,,
2019-06-03,131.91000366210938,132.5800018310547,131.5500030517578,132.44000244140625,118.27156829833984,17822400,129.4703447724397,128.97945668109023,0.5745083514838711,0.19412044657013766,1.029998779296875,0.75,0.279998779296875,1.029998779296875,,,,,,
2019-06-04,131.38999938964844,131.75999450683594,130.5500030517578,130.92999267578125,116.9230728149414,14250000,129.6093588584722,129.04340868091614,0.6153602040261603,0.27836839806134217,1.209991455078125,0.6800079345703125,1.8899993896484375,1.8899993896484375,,,,,,
2019-06-05,130.52000427246094,130.9499969482422,130.1199951171875,130.19000244140625,116.26226043701172,8815200,129.66465824732308,129.081001918965,0.5813234292983225,0.3389594043087382,0.8300018310546875,0.0200042724609375,0.80999755859375,0.8300018310546875,,,,,,
2019-06-06,130.97000122070312,131.58999633789062,130.32000732421875,130.61000061035156,116.63734436035156,9621100,129.7546908533258,129.13113302360063,0.5815357995636248,0.3874746833597155,1.269989013671875,1.399993896484375,0.1300048828125,1.399993896484375,,,,,,
2019-06-07,131.7899932861328,132.07000732421875,131.44000244140625,131.74000549316406,117.64643859863281,11378500,129.9437684380723,129.21666982588138,0.6652178375791777,0.44302331420360797,0.6300048828125,1.4600067138671875,0.8300018310546875,1.4600067138671875,,,,,81.29186391487713,
2019-06-10,130.67999267578125,130.6999969482422,130.32000732421875,130.5,116.53907012939453,8288700,129.9967428725416,129.2587462250328,0.6242820406998533,0.4792750595028571,0.3799896240234375,1.040008544921875,1.4199981689453125,1.4199981689453125,,,,,43.631423987296756,
2019-06-11,130.4199981689453,130.75999450683594,130.32000732421875,130.5800018310547,116.61053466796875,5115100,130.05229134478094,129.30206608096796,0.591477422366296,0.5017155320755449,0.4399871826171875,0.2599945068359375,0.17999267578125,0.4399871826171875,,,,,45.79949385513671,56.90759391910353
2019-06-12,130.38999938964844,130.75,130.3000030517578,130.67999267578125,116.69981384277344,5278700,130.11207242392382,129.3472440021094,0.5670117925120337,0.5147747841628426,0.4499969482421875,0.1699981689453125,0.279998779296875,0.4499969482421875,,,,,22.76406627010464,37.398328037512705
2019-06-13,130.8000030517578,131.25,130.7899932861328,131.1300048828125,117.10171508789062,5560400,130.2090183723894,129.4056951785259,0.5772803008222809,0.5272758874947303,0.4600067138671875,0.57000732421875,0.1100006103515625,0.57000732421875,,,,,41.05719549184649,36.54025187236261
2019-06-14,131.10000610351562,131.7100067138672,131.08999633789062,131.4600067138672,117.39640045166016,5838800,130.3281601191968,129.47304965509446,0.605071667920754,0.5428350435799351,0.6200103759765625,0.5800018310546875,0.040008544921875,0.6200103759765625,1.0828563145228796,,,,68.718113242981,44.17979166831071
2019-06-17,131.38999938964844,131.75999450683594,131.1300048828125,131.69000244140625,117.60179901123047,6046400,130.45785938797866,129.54573663169484,0.6382973649335497,0.561927507850658,0.6299896240234375,0.29998779296875,0.3300018310546875,0.6299896240234375,1.0699986049107142,,,,80.51269210303921,63.42933361262224
2019-06-18,132.74000549316406,132.86000061035156,131.9499969482422,132.35000610351562,118.191162109375,10320700,130.63806383707742,129.637679893066,0.7097047146710054,0.5914829492147275,0.910003662109375,1.1699981689453125,0.2599945068359375,1.1699981689453125,1.0678558349609375,,,,80.07832057792719,76.43637530798246
2019-06-19,131.86000061035156,132.72000122070312,131.5800018310547,132.5399932861328,118.36083221435547,11962500,130.8191999750827,129.73283770923211,0.7727185136236869,0.6277300620965194,1.1399993896484375,0.3699951171875,0.7700042724609375,1.1399993896484375,1.053570338657924,,,,87.4997019764919,82.69690488581944
2019-06-20,132.91000366210938,133.50999450683594,132.58999633789062,132.88999938964844,118.67339324951172,10721500,131.0164189669461,129.83635120695067,0.8412031049511484,0.6704246706674453,0.9199981689453125,0.970001220703125,0.0500030517578125,0.970001220703125,1.0014277866908483,,,,80.6854589532728,82.75449383589729
2019-06-21,132.50999450683594,132.52999877929688,131.3800048828125,131.42999267578125,117.36959838867188,14495000,131.05580693921613,129.88860174691231,0.76880499158068,0.6901007348500923,1.149993896484375,0.3600006103515625,1.5099945068359375,1.5099945068359375,1.0357131958007812,,,,35.20226268003993,67.79580786993488
2019-06-24,132.16000366210938,132.52999877929688,132.0800018310547,132.41000366210938,118.24475860595703,6378800,131.18477805568216,129.97127066216467,0.7814990271191107,0.708380393303896,0.4499969482421875,1.100006103515625,0.6500091552734375,1.100006103515625,0.9792851039341518,131.16949996948242,133.43128102823457,128.90771891073027,65.73228121880496,60.540000950705895
2019-06-25,132.7899932861328,133.08999633789062,132.72000122070312,132.82000732421875,118.61088562011719,9604600,131.34051417649516,130.06467186419923,0.8152453695796567,0.7297533885590483,0.3699951171875,0.67999267578125,0.30999755859375,0.67999267578125,0.9685701642717633,131.37550048828126,133.43137061936466,129.31963035719787,74.63283555296256,58.522459817269144
2019-06-26,132.67999267578125,132.6999969482422,131.8800048828125,131.97000122070312,117.85179901123047,12766800,131.40046532356257,130.12714167916656,0.7645875114596947,0.7367202131391777,0.8199920654296875,0.1200103759765625,0.94000244140625,0.94000244140625,0.935713631766183,131.51950073242188,133.28415605726315,129.7548454075806,36.36386564689118,58.90966080621956
2019-06-27,132.30999755859375,133.08999633789062,131.99000549316406,132.89999389648438,118.68233489990234,9724200,131.54327756860275,130.21805486661958,0.7903725083059499,0.7474506721725321,1.0999908447265625,1.1199951171875,0.0200042724609375,1.1199951171875,0.9114270891462054,131.65450057983398,133.40719546348654,129.9018056961814,74.36961051450552,61.788770571453085
2019-06-28,132.5800018310547,133.0800018310547,132.4499969482422,132.80999755859375,118.6019515991211,8149200,131.66391756764952,130.3030365942253,0.794388139754858,0.7568381656889973,0.6300048828125,0.1800079345703125,0.4499969482421875,0.6300048828125,0.8549989972795758,131.70350036621093,133.53009137764852,129.87690935477335,67.13613341834359,59.28986985991343
2019-07-01,132.57000732421875,132.75,131.58999633789062,132.24000549316406,118.3246078491211,14131200,131.71878308436519,130.3665437712397,0.7430119809440328,0.7540729287400044,1.160003662109375,0.05999755859375,1.220001220703125,1.220001220703125,0.9107142857142857,131.69350051879883,133.50524393272636,129.8817571048713,40.3758121941959,60.62718537568167
2019-07-02,132.57000732421875,133.38999938964844,132.4600067138672,133.25999450683594,119.23725891113281,10494300,131.8655651246005,130.46141100847234,0.7756592766308188,0.7583901983181673,0.92999267578125,1.149993896484375,0.220001220703125,1.149993896484375,0.9607140677315849,131.81000061035155,133.71240801603204,129.90759320467106,88.2628536223682,65.25826641163589
2019-07-03,133.52000427246094,134.2899932861328,133.50999450683594,134.2100067138672,120.08731079101562,5380300,132.08884527595922,130.5843157856984,0.8681826698052078,0.7803486926155754,0.779998779296875,1.029998779296875,0.25,1.029998779296875,0.9935706002371651,132.0110008239746,134.0381115349251,129.9838901130241,97.25130958685746,75.29665846780718
2019-07-05,132.5399932861328,132.5500030517578,131.6699981689453,132.42999267578125,118.49455261230469,12180100,132.1213355045137,130.64482978209455,0.7887832663218148,0.7820356073568233,0.8800048828125,1.660003662109375,2.540008544921875,2.540008544921875,1.1307133265904017,132.10200042724608,134.02503140825038,130.17896944624178,31.111010641604548,72.20839128361007
2019-07-08,133.0500030517578,133.22000122070312,132.61000061035156,132.61000061035156,118.65565490722656,6490000,132.16787503840303,130.70926161252922,0.7319463806943247,0.7720177620243237,0.6100006103515625,0.790008544921875,0.1800079345703125,0.790008544921875,1.1421432495117188,132.14550018310547,134.07340649277344,130.2175938734375,37.777978716790905,55.380099648417634
2019-07-09,132.67999267578125,132.7100067138672,132.16000366210938,132.55999755859375,118.61089324951172,6215700,132.20522004032594,130.7699414796133,0.6750859404676817,0.7526313977129954,0.5500030517578125,0.100006103515625,0.4499969482421875,0.5500030517578125,1.097857883998326,132.24850006103514,134.02002130645877,130.47697881561152,35.926011743629445,34.93833370067496
2019-07-10,132.35000610351562,132.44000244140625,131.50999450683594,131.8300018310547,117.95772552490234,9470000,132.1694849727763,130.80469755670973,0.5646105980309528,0.7150272377765869,0.9300079345703125,0.1199951171875,1.0500030517578125,1.0500030517578125,1.0914295741489954,132.31100006103514,133.91494225445726,130.70705786761303,11.511059882540206,28.405016780986845
2019-07-11,131.30999755859375,131.41000366210938,129.75999450683594,130.07000732421875,116.38291931152344,14126800,131.96953472053272,130.78060935236576,0.3312231115533564,0.6382664125319408,1.6500091552734375,0.4199981689453125,2.07000732421875,2.07000732421875,1.170001438685826,132.28050079345704,134.0314857438564,130.52951584305768,6.843551896738727,18.09354117430279
