Date,Open,High,Low,Close,Adj Close,Volume,EMA20,EMA60,MACD,MACD_signal,High-Low,High-Close,Low-Close,TrueRange,ATR,MiddleBand,UpperBand,LowerBand,K,D
2019-05-27,30.450000762939453,31.100000381469727,29.950000762939453,30.950000762939453,25.632732391357422,5447427,30.950000762939453,30.950000762939453,0.0,0.0,1.1499996185302734,,,1.1499996185302734,,,,,,
2019-05-28,31.25,31.600000381469727,31.049999237060547,31.100000381469727,25.756961822509766,4815633,30.964286440894718,30.95491878321913,0.011965781535181463,0.0023931563070362927,0.5500011444091797,0.6499996185302734,0.09999847412109375,0.6499996185302734,,,,,,
2019-05-29,31.299999237060547,33.150001525878906,31.100000381469727,32.70000076293945,27.08207893371582,7608267,31.12959256680374,31.01213458583291,0.14883967748157545,0.031682460541944124,2.0500011444091797,2.0500011444091797,0.0,2.0500011444091797,,,,,,
2019-05-30,32.70000076293945,33.0,31.899999618530273,31.950000762939453,26.460927963256836,7477632,31.20772668072143,31.042884296557713,0.1945518218557467,0.06425633280470464,1.1000003814697266,0.2999992370605469,0.8000011444091797,1.1000003814697266,,,,,,
2019-05-31,31.799999237060547,32.5,31.799999237060547,32.0,26.50234031677246,3706482,31.283181282557482,31.074265139293527,0.23213760833201036,0.09783258791016577,0.7000007629394531,0.5499992370605469,0.15000152587890625,0.7000007629394531,,,,,,
2019-06-03,31.350000381469727,31.350000381469727,30.649999618530273,31.049999237060547,25.715551376342773,9613675,31.26097346870063,31.073469535941626,0.1831561823643213,0.11489730680099688,0.7000007629394531,0.6499996185302734,1.3500003814697266,1.3500003814697266,,,,,,
2019-06-04,31.200000762939453,31.549999237060547,31.049999237060547,31.100000381469727,25.756961822509766,3906757,31.24564269848816,31.074339399729432,0.14668186661755556,0.12125421876430861,0.5,0.5,0.0,0.5,,,,,,
2019-06-05,31.649999618530273,31.850000381469727,31.200000762939453,31.299999237060547,25.92259979248047,3603055,31.25081951168553,31.081738082920616,0.13238785995006808,0.12348094700146052,0.6499996185302734,0.75,0.10000038146972656,0.75,,,,,,
2019-06-06,31.350000381469727,31.5,30.75,30.850000381469727,25.549911499023438,2828016,31.212646261188787,31.074140125495997,0.08378281371102858,0.11554132034337414,0.75,0.20000076293945312,0.5499992370605469,0.75,,,,,28.12498137355295,
2019-06-10,31.0,31.600000381469727,31.0,31.549999237060547,26.129650115966797,2189888,31.244775116033715,31.08974206358008,0.10058751167673918,0.11255055861004716,0.6000003814697266,0.75,0.14999961853027344,0.75,,,,,35.99995727542322,
2019-06-11,31.649999618530273,32.099998474121094,31.600000381469727,31.700000762939453,26.25387954711914,4231382,31.288129939548547,31.109750545526285,0.12457322284047834,0.1149550914561334,0.4999980926513672,0.5499992370605469,0.05000114440917969,0.5499992370605469,,,,,42.00001373289968,35.37498412729195
2019-06-12,31.700000762939453,32.29999923706055,31.649999618530273,32.29999923706055,26.75079917907715,4733804,31.3844984440735,31.148775092789702,0.18980893496029339,0.12992586015696542,0.6499996185302734,0.5999984741210938,0.05000114440917969,0.6499996185302734,,,,,70.21273832723116,49.404236445184694
2019-06-13,33.0,33.29999923706055,32.29999923706055,32.650001525878906,27.04067039489746,9872574,31.505022547102588,31.19799563157951,0.2666768813421214,0.1572760643939966,1.0,1.0,0.0,1.0,,,,,75.47178095285393,62.56151100432826
2019-06-14,32.400001525878906,32.79999923706055,32.099998474121094,32.20000076293945,26.667978286743164,2497774,31.571210948610858,31.230848258837213,0.2879645063202716,0.1834137527792516,0.7000007629394531,0.14999771118164062,0.5500030517578125,0.7000007629394531,0.903571537562779,,,,58.490617642761464,68.05837897428219
2019-06-17,32.25,32.349998474121094,31.899999618530273,32.25,26.709388732910156,1732234,31.635857524933634,31.264263070022878,0.3053497413100317,0.20780095048540762,0.4499988555908203,0.14999771118164062,0.3000011444091797,0.4499988555908203,0.8535714830671038,,,,58.82354701129599,64.26198186897047
2019-06-18,32.349998474121094,32.5,31.950000762939453,32.150001525878906,26.626569747924805,2112522,31.684823620261756,31.293303675132908,0.3075137965281307,0.22774351969395226,0.5499992370605469,0.25,0.2999992370605469,0.5499992370605469,0.8464285986764091,,,,54.90203704894931,57.40540056766893
2019-06-19,32.75,32.79999923706055,32.400001525878906,32.5,26.916439056396484,5099654,31.762459465951114,31.332867489062973,0.3336249568536438,0.2489198071258906,0.3999977111816406,0.6499977111816406,0.25,0.6499977111816406,0.7464283534458706,,,,68.62747151317866,60.78435185780799
2019-06-20,32.75,33.79999923706055,32.599998474121094,33.70000076293945,27.9102783203125,9302041,31.94698720852143,31.410478416075314,0.4460069814246026,0.28833724198563304,1.2000007629394531,1.2999992370605469,0.09999847412109375,1.2999992370605469,0.7607139859880719,,,,96.42862495112418,73.31937783775072
2019-06-21,34.0,34.349998474121094,33.400001525878906,33.599998474121094,27.82745361328125,8402164,32.104416852864254,31.48226595896206,0.5209954849699052,0.3348688905824875,0.9499969482421875,0.6499977111816406,0.2999992370605469,0.9499969482421875,0.7785708563668388,,,,72.7272538114054,79.26111675856941
2019-06-24,33.849998474121094,34.04999923706055,33.599998474121094,33.75,27.95168685913086,3868440,32.261139057353375,31.556617894733797,0.5857758247410985,0.3850502774142097,0.4500007629394531,0.4500007629394531,0.0,0.4500007629394531,0.714285169328962,32.06750020980835,33.87574881399557,30.259251605621134,77.7778248728257,82.31123454511844
2019-06-25,33.70000076293945,33.900001525878906,32.900001525878906,33.20000076293945,27.496177673339844,4019438,32.35055445788538,31.610499300248737,0.5859795612095269,0.4252361341732732,1.0,0.15000152587890625,0.8499984741210938,1.0,0.7499994550432477,32.18000020980835,33.9754331180613,30.384567301555396,53.061295985613135,67.85545822328142
2019-06-26,33.099998474121094,33.20000076293945,32.75,33.150001525878906,27.45476722717285,1977398,32.42669227388477,31.660974783056282,0.5754728109140359,0.4552834695214258,0.4500007629394531,0.0,0.4500007629394531,0.4500007629394531,0.7285709381103516,32.28250026702881,34.052209104070535,30.51279142998708,51.02050984620535,60.61987690154806
2019-06-27,33.349998474121094,33.650001525878906,33.20000076293945,33.599998474121094,27.82745361328125,3482759,32.53843572152632,31.72454933030431,0.5965801242355937,0.4835428004642594,0.4500007629394531,0.5,0.049999237060546875,0.5,0.7107137952532087,32.32750015258789,34.18547723958848,30.4695230655873,69.38774080287737,57.82318221156529
2019-06-28,33.599998474121094,33.75,33.25,33.29999923706055,27.578994750976562,1588750,32.61096558014862,31.77620342560779,0.5823869961124899,0.5033116395939056,0.5,0.15000152587890625,0.34999847412109375,0.5,0.6928566523960659,32.39500007629395,34.292893559592564,30.49710659299533,56.24999006588306,58.88608023832193
2019-07-01,33.79999923706055,34.099998474121094,33.54999923706055,34.04999923706055,28.200143814086914,4453941,32.74801640461642,31.8507541079505,0.624459194920739,0.5275411506592722,0.5499992370605469,0.7999992370605469,0.25,0.7999992370605469,0.7107137952532087,32.497500038146974,34.522728850146066,30.472271226147882,84.61539966352362,70.08437684409468
2019-07-02,34.25,34.25,33.849998474121094,33.95000076293945,28.117324829101562,3329280,32.86249110540909,31.919581867130468,0.6423283134882496,0.5504985832250677,0.40000152587890625,0.20000076293945312,0.20000076293945312,0.40000152587890625,0.6928567886352539,32.64250011444092,34.646515563135985,30.638484665745853,77.14298793247768,72.66945922062813
2019-07-03,34.150001525878906,34.25,33.70000076293945,33.79999923706055,27.99309539794922,3033000,32.9517775941378,31.981234895652765,0.637042420689113,0.5678073507178768,0.5499992370605469,0.2999992370605469,0.25,0.5499992370605469,0.6607138769967216,32.77750005722046,34.70635950832402,30.848640606116895,65.6250149011754,75.7944674990589
2019-07-04,33.95000076293945,34.650001525878906,33.95000076293945,34.599998474121094,28.655654907226562,6521000,33.10875101127907,32.06709599658615,0.6894589119574235,0.5921376629657862,0.7000007629394531,0.8500022888183594,0.15000152587890625,0.8500022888183594,0.6714282717023577,32.942500019073485,34.90350734737413,30.981492690772843,97.36826254733232,80.0454217936618
2019-07-05,34.5,34.54999923706055,34.20000076293945,34.54999923706055,28.61424446105957,1752000,33.24601274706778,32.14850266020826,0.7186803387758331,0.6174461981277957,0.34999847412109375,0.049999237060546875,0.3999977111816406,0.3999977111816406,0.6678567613874163,33.127499961853026,34.950589340885536,31.304410582820513,94.7367258680437,85.91000110551715
2019-07-08,34.599998474121094,34.599998474121094,34.25,34.29999923706055,28.407196044921875,2179000,33.34639241278138,32.21904353158046,0.7134415097728635,0.6366452604568092,0.34999847412109375,0.049999237060546875,0.2999992370605469,0.34999847412109375,0.6535709926060268,33.26499996185303,34.99981265990989,31.530187263796165,81.57884169822155,91.2279433711992
2019-07-09,34.29999923706055,34.29999923706055,33.54999923706055,33.70000076293945,27.9102783203125,4167000,33.38006939851072,32.26759950637911,0.6533435003987904,0.6399849084452055,0.75,0.0,0.75,0.75,0.6607140132359096,33.36499996185303,34.943505912141575,31.78649401156449,34.48274047707368,70.26610268111298
2019-07-10,33.650001525878906,34.349998474121094,33.650001525878906,34.099998474121094,28.241554260253906,2802000,33.448634072378375,32.327678161059175,0.6307213047680875,0.638132187709782,0.6999969482421875,0.6499977111816406,0.049999237060546875,0.6999969482421875,0.6178567068917411,33.454999923706055,34.98225968676051,31.927740160651602,60.71411054980627,58.925230908367176
2019-07-11,34.599998474121094,35.099998474121094,34.5,34.650001525878906,28.697063446044922,7051773,33.563050020330806,32.403819910725396,0.6496845424652449,0.6404426586608746,0.5999984741210938,1.0,0.40000152587890625,1.0,0.6214283534458706,33.554999923706056,35.121725488762436,31.98827435864968,70.96792453294546,55.38825851994181
2019-07-12,35.0,35.650001525878906,34.95000076293945,35.25,29.19398307800293,5434940,33.72371192315644,32.49713729070161,0.7050010936682227,0.6533543456623442,0.7000007629394531,1.0,0.2999992370605469,1.0,0.6607140132359096,33.70749988555908,35.312188115492376,32.102811655625786,80.95232905179445,70.87812137818206
2019-07-15,35.79999923706055,35.849998474121094,35.29999923706055,35.349998474121094,29.27680206298828,3861346,33.878596356581646,32.59067372294487,0.7482831577181912,0.6723401080735136,0.5499992370605469,0.5999984741210938,0.049999237060546875,0.5999984741210938,0.6321424756731305,33.86249980926514,35.47327678214149,32.25172283638879,78.26086235406704,76.72703864626898
2019-07-16,35.150001525878906,35.54999923706055,35.04999923706055,35.20000076293945,29.15257453918457,3357800,34.00444439528239,32.6762254291742,0.7617005339853762,0.6902121932558861,0.5,0.20000076293945312,0.2999992370605469,0.5,0.6357138497488839,34.01499977111816,35.51696307088927,32.51303647134706,71.73922057416189,76.98413732667446
2019-07-17,35.29999923706055,35.45000076293945,35.04999923706055,35.04999923706055,29.028345108032227,2037099,34.10402104688031,32.7540540786131,0.7515664417145089,0.7024830429476108,0.40000152587890625,0.25,0.15000152587890625,0.40000152587890625,0.6285711015973773,34.14249973297119,35.531658517680704,32.75334094826167,65.21741293779885,71.73916528867593
2019-07-18,34.900001525878906,35.0,34.54999923706055,34.599998474121094,28.655654907226562,2597703,34.15125699233182,32.814576845678936,0.699164269339434,0.7018192882259754,0.4500007629394531,0.049999237060546875,0.5,0.5,0.6285711015973773,34.187499618530275,35.57461097360654,32.80038826345401,45.65215588516762,60.869596465709456
2019-07-19,34.849998474121094,35.20000076293945,34.70000076293945,34.70000076293945,28.73847198486328,2511635,34.20351830381826,32.87639402329403,0.6581181428619729,0.6930790591531749,0.5,0.6000022888183594,0.10000228881835938,0.6000022888183594,0.6142856052943638,34.24249973297119,35.61871648882039,32.86628297712199,50.000082928228935,53.623217250398476
2019-07-22,34.70000076293945,35.099998474121094,34.400001525878906,34.79999923706055,28.821292877197266,2771767,34.260326011746095,32.93946304669621,0.626436661160092,0.6797505795545583,0.6999969482421875,0.3999977111816406,0.2999992370605469,0.6999969482421875,0.6357138497488839,34.29499969482422,35.672219965080465,32.917779424567975,52.272695746259856,49.30831151988547
2019-07-23,34.79999923706055,34.95000076293945,34.599998474121094,34.75,28.779884338378906,2900445,34.30696162967504,32.998824914017646,0.5904875650052404,0.6618979766446947,0.3500022888183594,0.15000152587890625,0.20000076293945312,0.3500022888183594,0.6214283534458706,34.37249965667725,35.661919941020415,33.08307937233408,24.13787660349164,42.136885092660144
2019-07-24,35.0,35.349998474121094,34.650001525878906,35.349998474121094,29.27680206298828,4000690,34.406298472003236,33.07591257172595,0.6034562418507861,0.650209629685913,0.6999969482421875,0.5999984741210938,0.09999847412109375,0.6999969482421875,0.6107136862618583,34.482499504089354,35.70650286757322,33.25849614060549,65.51716880465553,47.309247051469015
2019-07-25,35.400001525878906,35.599998474121094,34.79999923706055,34.849998474121094,28.862701416015625,3712938,34.448555615062084,33.13407932262415,0.5668538520078243,0.6335384741502953,0.7999992370605469,0.25,0.5499992370605469,0.7999992370605469,0.6392852238246373,34.544999504089354,35.705262408572956,33.38473659960575,31.034337609311038,40.22979433915273
2019-07-26,34.849998474121094,35.0,34.650001525878906,34.75,28.779884338378906,2562774,34.47726460410379,33.187060328439756,0.5237398067365007,0.6115787406675364,0.34999847412109375,0.15000152587890625,0.1999969482421875,0.34999847412109375,0.6392852238246373,34.61749954223633,35.620796419485906,33.614202664986756,29.16661368462546,41.906040032864006
2019-07-29,34.650001525878906,34.900001525878906,34.5,34.5,28.57283592224121,2039114,34.47942987990343,33.23010753078599,0.46404943158960776,0.5820728788519507,0.40000152587890625,0.15000152587890625,0.25,0.40000152587890625,0.6142853328159877,34.639999580383304,35.60931800345863,33.670681157307975,8.333227369250919,22.844726221062473
