Date,Open,High,Low,Close,Adj Close,Volume,EMA20,EMA60,MACD,MACD_signal,ATR
2019-06-18,40.96755599975586,41.359588623046875,40.91855239868164,41.359588623046875,33.17723846435547,12938398,40.458515543719706,40.15105866430285,0.284779346285049,0.1857559408342361,1.8621597290039062
2019-06-19,41.408592224121094,41.751625061035156,41.359588623046875,41.70262145996094,33.4524040222168,19927351,40.57700182145697,40.2019295756359,0.34746920377021695,0.21809859342143229,2.2541961669921875
2019-06-20,41.849632263183594,41.849632263183594,41.45759963989258,41.70262145996094,33.4524040222168,12293118,40.68420369179068,40.251132588236715,0.3926254259734563,0.2530039599318371,2.15618896484375
2019-06-21,41.70262145996094,41.70262145996094,41.45759963989258,41.45759963989258,33.255863189697266,15355015,40.757860448752766,40.290688885012315,0.4039839685378084,0.2831999616530314,2.15618896484375
2019-06-24,41.45759963989258,41.70262145996094,41.21257781982422,41.70262145996094,33.4524040222168,10713648,40.84783768791545,40.3369817563221,0.42782520583968164,0.31212501049036145,2.009174346923828
2019-06-25,41.70262145996094,41.849632263183594,41.604610443115234,41.751625061035156,33.49171829223633,9743024,40.93391267583161,40.383363504017616,0.4455378561665668,0.33880757962560254,2.009174346923828
2019-06-26,41.849632263183594,42.045650482177734,41.751625061035156,41.89863586425781,33.60964584350586,12032667,41.02579107472934,40.4330445650091,0.4660652917946564,0.36425912205941335,2.2051925659179688
2019-06-27,41.89863586425781,42.48668670654297,41.89863586425781,42.33967590332031,33.96342849731445,28677689,41.15092296316657,40.49555706790455,0.5120194363083286,0.3938111849091964,2.3031997680664062
2019-06-28,42.33967590332031,42.53569030761719,42.14365768432617,42.14365768432617,33.80619430541992,31228224,41.24546912708653,40.54959315368886,0.526551635351602,0.42035927499767756,2.1071815490722656
2019-07-01,41.16357421875,41.849632263183594,41.16357421875,41.849632263183594,34.78371810913086,29685233,41.30300847338149,40.59221738678705,0.5084816535951973,0.4379837507171815,2.1071815490722656
2019-07-02,41.751625061035156,41.94763946533203,41.45759963989258,41.800628662109375,34.74299240112305,15209301,41.35040087230795,40.63183742860089,0.4846204785881625,0.4473110962913777,2.1071815490722656
2019-07-03,41.70262145996094,41.70262145996094,41.359588623046875,41.408592224121094,34.417144775390625,15567667,41.35594290581396,40.657304798945816,0.4291295233033736,0.44367478169377694,2.1071815490722656
2019-07-04,41.604610443115234,41.94763946533203,41.45759963989258,41.65361404418945,34.62080001831055,11045983,41.3842925380402,40.68997067583905,0.4003092388742644,0.4350016731298744,2.1071815490722656
2019-07-05,41.70262145996094,41.751625061035156,41.359588623046875,41.5066032409668,34.49861145019531,9340845,41.39594117641416,40.71674551403996,0.3614399577810019,0.42028933006009994,1.6171379089355469
2019-07-08,41.359588623046875,41.45759963989258,40.96755599975586,41.11457061767578,34.17276382446289,14099512,41.36914398034384,40.7297889600608,0.2955945857470468,0.39535038119748933,1.5681343078613281
2019-07-09,41.16357421875,41.21257781982422,40.86954879760742,41.01655960083008,34.091304779052734,9090509,41.33556451562825,40.7391912761516,0.23281918938234725,0.3628441428344609,1.6661415100097656
2019-07-10,41.26158142089844,41.408592224121094,41.0655632019043,41.359588623046875,34.37641525268555,13884566,41.337852525858594,40.75953217277112,0.2083471149215228,0.33194473725187335,1.6661415100097656
2019-07-11,41.359588623046875,41.408592224121094,41.0655632019043,41.11457061767578,34.17276382446289,10545786,41.316587582222134,40.77117277752208,0.167253915244018,0.2990065728503023,1.6661415100097656
2019-07-12,41.0655632019043,41.11457061767578,40.77153778076172,40.77153778076172,33.88764953613281,14424067,41.26467807732114,40.77118474484141,0.10578791807625976,0.2603628418954938,1.7641525268554688
2019-07-15,40.82054138183594,41.0655632019043,40.67353057861328,40.82054138183594,33.92837905883789,13329018,41.222379344417796,40.77280299523468,0.0603343566421799,0.22035714484483104,1.8621597290039062
2019-07-16,40.82054138183594,40.86954879760742,40.67353057861328,40.7225341796875,33.846923828125,15635849,41.17477504301491,40.77115483734788,0.01621678262196724,0.17952907240025828,1.8621597290039062
2019-07-17,40.62452697753906,40.67353057861328,40.47751235961914,40.47751235961914,33.643272399902344,20158653,41.108369073167694,40.76152721512726,-0.03807897506453628,0.13600746290729937,2.058177947998047
2019-07-18,40.575523376464844,40.575523376464844,40.23249053955078,40.281494140625,33.480350494384766,15746611,41.0296190795922,40.74578842579932,-0.09582121892597684,0.08964172654064413,1.71514892578125
2019-07-19,40.52651596069336,40.575523376464844,40.23249053955078,40.23249053955078,33.43961715698242,12198066,40.953702075778736,40.72895898690592,-0.1438780081461175,0.0429377796032918,1.71514892578125
2019-07-22,40.281494140625,40.575523376464844,40.23249053955078,40.575523376464844,33.724735260009766,13482233,40.91768505679646,40.723928311153756,-0.15252526048047343,0.003845171586538753,1.71514892578125
2019-07-23,40.47751235961914,40.52651596069336,40.3795051574707,40.3795051574707,33.56181335449219,10103712,40.86642982828924,40.71263574873792,-0.17319877467382128,-0.03156361766553325,1.71514892578125
2019-07-24,40.3795051574707,40.575523376464844,40.281494140625,40.330501556396484,33.52108383178711,11499042,40.81538904048993,40.70010675882508,-0.19133131636769463,-0.06351715740596553,1.519134521484375
2019-07-25,40.330501556396484,40.47751235961914,40.281494140625,40.3795051574707,33.56181335449219,8298549,40.773876289726196,40.68959523091182,-0.1994481906419665,-0.09070336405316573,1.2251091003417969
2019-07-26,40.3795051574707,40.42850875854492,40.281494140625,40.330501556396484,33.52108383178711,7308132,40.73165012464718,40.67782166781296,-0.20744377039390827,-0.11405144532131425,1.1761016845703125
2019-07-29,40.281494140625,40.52651596069336,40.281494140625,40.3795051574707,33.56181335449219,7543711,40.69811250872561,40.668040798621405,-0.20743496275895978,-0.13272814880884337,1.1761016845703125
2019-07-30,40.3795051574707,40.47751235961914,40.281494140625,40.281494140625,33.480350494384766,7382518,40.6584345689065,40.65536713770349,-0.2128826736450904,-0.14875905377609278,1.1761016845703125
2019-07-31,40.23249053955078,40.281494140625,39.98747253417969,39.98747253417969,33.23596954345703,16043855,40.594533422742046,40.6334689539814,-0.2381795248689471,-0.16664314799466365,1.1270980834960938
2019-08-01,39.74245071411133,39.889461517333984,39.644439697265625,39.693443298339844,32.99158477783203,15481540,40.50871531565612,40.602648440681676,-0.2787400222780647,-0.18906252285134387,1.4211235046386719
2019-08-02,39.35041427612305,39.39942169189453,39.20340347290039,39.30141067504883,32.66574478149414,23361275,40.39373392131257,40.55998490738224,-0.3386149229918658,-0.21897300287944826,1.6661453247070312
2019-08-05,39.20340347290039,39.25240707397461,39.15439987182617,39.15439987182617,32.54355239868164,19633356,40.275702107075766,40.5139001521181,-0.3933939557399029,-0.25385719345153923,1.5191307067871094
2019-08-06,38.71335983276367,39.30141067504883,38.321327209472656,39.10539245605469,32.5028190612793,19841219,40.16424404507376,40.4677195719193,-0.4357383028178319,-0.29023341532479774,2.2541961669921875
2019-08-07,39.10539245605469,39.10539245605469,38.811370849609375,39.00738525390625,32.42136001586914,22777312,40.05406701734352,40.419839758213946,-0.47176663300392363,-0.32654005886062293,2.2541961669921875
2019-08-08,39.05638885498047,39.35041427612305,39.05638885498047,39.15439987182617,32.54355239868164,8815942,39.968384432056155,40.37834992587336,-0.4828900374694527,-0.3578100545823889,2.2541961669921875
2019-08-12,39.15439987182617,39.595436096191406,39.05638885498047,39.20340347290039,32.58428192138672,15882941,39.89552910261275,40.339827091349655,-0.48219281595397234,-0.3826866068567056,2.2541961669921875
2019-08-13,39.15439987182617,39.20340347290039,39.00738525390625,39.00738525390625,32.42136001586914,18178190,39.81094397416451,40.296140473728556,-0.49178826595756675,-0.4045069386768778,2.2541961669921875
2019-08-14,39.20340347290039,39.25240707397461,38.95838165283203,38.95838165283203,32.3806266784668,10542690,39.729747562609035,40.25227952878113,-0.4976107631576667,-0.42312770357303564,2.205188751220703
2019-08-15,38.71335983276367,38.71335983276367,38.51734161376953,38.56634521484375,32.054786682128906,19149241,39.61894733901234,40.19700299389793,-0.5277753327903412,-0.4440572294164968,2.205188751220703
2019-08-16,38.321327209472656,39.20340347290039,38.0763053894043,38.76236343383789,32.217708587646484,51557834,39.53736791947191,40.14996563127301,-0.529757227907119,-0.46119722911462124,2.4502105712890625
2019-08-19,39.00738525390625,39.25240707397461,38.811370849609375,39.20340347290039,32.58428192138672,14870949,39.50556178170319,40.118930806408336,-0.4900901941513851,-0.4669758221219741,2.4012069702148438
2019-08-20,39.15439987182617,39.15439987182617,38.90937805175781,38.90937805175781,32.33989715576172,14433059,39.448782378851256,40.07927333904274,-0.4768819797142285,-0.468957053640425,2.205188751220703
2019-08-21,38.90937805175781,38.95838165283203,38.71335983276367,38.71335983276367,32.176979064941406,9770913,39.378742136366725,40.03448928965655,-0.47673589208676503,-0.470512821329693,1.8131561279296875
2019-08-22,38.71335983276367,38.90937805175781,38.615352630615234,38.66435623168945,32.13624572753906,9361429,39.310705383540316,39.98956689431336,-0.47509766748328985,-0.4714297905604124,1.5191307067871094
2019-08-23,38.71335983276367,39.10539245605469,38.71335983276367,39.05638885498047,32.46208953857422,8567699,39.28648476177271,39.95897089302375,-0.43712668204728544,-0.46456916885778704,1.5191307067871094
2019-08-26,38.71335983276367,38.811370849609375,38.51734161376953,38.71335983276367,32.176979064941406,11070368,39.23190143520043,39.91813118612998,-0.42975997235776475,-0.4576073295577826,1.5191307067871094
2019-08-27,38.90937805175781,39.00738525390625,38.860374450683594,38.95838165283203,32.3806266784668,18208063,39.205851932117724,39.88666398831694,-0.399544883993201,-0.44599484044486626,1.5191307067871094
2019-08-28,39.00738525390625,39.20340347290039,38.95838165283203,39.15439987182617,32.54355239868164,9186554,39.20095173589948,39.862655328759864,-0.35568209491039227,-0.4279322913379715,1.5191307067871094
2019-08-29,39.10539245605469,39.10539245605469,38.66435623168945,38.71335983276367,32.176979064941406,10645833,39.15451441179131,39.82497350921901,-0.3524459858401272,-0.4128350302384027,1.5191307067871094
2019-08-30,38.90937805175781,39.35041427612305,38.76236343383789,39.35041427612305,32.70647430419922,18608676,39.17317154172767,39.80941419010111,-0.2950749364049585,-0.38928301147171385,1.27410888671875
2019-09-02,39.30141067504883,39.35041427612305,39.15439987182617,39.15439987182617,32.54355239868164,6576271,39.17138376364181,39.7879383108134,-0.26239990785801126,-0.36390639074897335,1.27410888671875
2019-09-03,39.10539245605469,39.35041427612305,39.00738525390625,39.00738525390625,32.42136001586914,9109518,39.15576485795271,39.76234640730825,-0.24553716375520906,-0.3402325453502205,1.27410888671875
2019-09-04,38.90937805175781,39.30141067504883,38.90937805175781,39.15439987182617,32.54355239868164,9594302,39.155634859273995,39.74241373401375,-0.21779980596303972,-0.31574599747278437,1.27410888671875
2019-09-05,39.20340347290039,39.693443298339844,39.20340347290039,39.693443298339844,32.99158477783203,19314832,39.2068547106136,39.74080814595887,-0.15058559354400103,-0.28271391668702767,1.1761016845703125
2019-09-06,39.693443298339844,40.085479736328125,39.54643249511719,39.98747253417969,33.23596954345703,17413772,39.28119926523894,39.748895502949715,-0.0727534870114468,-0.2407218307519115,1.5681381225585938
2019-09-10,40.3795051574707,40.67353057861328,40.330501556396484,40.575523376464844,33.724735260009766,15902608,39.404468228212835,39.775998056179716,0.03596522190160556,-0.1853844202212081,2.15618896484375
2019-09-11,40.77153778076172,40.77153778076172,40.3795051574707,40.575523376464844,33.724735260009766,16899326,39.51599728995112,39.802212001107094,0.12073383746708544,-0.1241607686835494,2.2541961669921875
2019-09-12,40.67353057861328,40.77153778076172,40.575523376464844,40.67353057861328,33.80619430541992,15516663,39.626238555537995,39.83077982332041,0.1935903491217701,-0.06061054512248551,2.2541961669921875
2019-09-16,40.67353057861328,40.82054138183594,40.67353057861328,40.7225341796875,33.846923828125,10562797,39.73064766259985,39.86001767107015,0.2523746230210051,0.001986488506212615,2.3031997680664062
2019-09-17,40.77153778076172,40.86954879760742,40.575523376464844,40.82054138183594,33.92837905883789,14069017,39.83444706443186,39.891510251750994,0.3033728523382706,0.062263761272624216,2.2051925659179688
2019-09-18,40.86954879760742,40.91855239868164,40.77153778076172,40.91855239868164,34.00984573364258,10739865,39.937695191503266,39.925183764765116,0.34769003218036687,0.11934901545417274,2.2541961669921875
2019-09-19,40.96755599975586,41.01655960083008,40.86954879760742,41.01655960083008,34.091304779052734,11745798,40.04044418286773,39.96096657906233,0.38626742815760196,0.1727326979948586,2.352203369140625
2019-09-20,41.01655960083008,41.11457061767578,40.575523376464844,40.7225341796875,33.846923828125,20216999,40.105405134945805,39.98593600859102,0.3886349563317282,0.21591314966223252,2.3522071838378906
2019-09-23,40.62452697753906,40.67353057861328,40.330501556396484,40.330501556396484,33.52108383178711,7516699,40.126842889369684,39.997233239666606,0.3547877112331861,0.24368806197642326,2.2051925659179688
2019-09-24,40.330501556396484,40.77153778076172,40.23249053955078,40.77153778076172,33.88764953613281,11870469,40.18824240283559,40.022620273800875,0.35940842643316273,0.26683213486777113,2.2051925659179688
2019-09-25,40.7225341796875,40.82054138183594,40.330501556396484,40.62452697753906,33.765464782714844,10180121,40.22979331471211,40.04235491982507,0.3472054648491891,0.28290680086405473,2.2051925659179688
2019-09-26,40.47751235961914,40.91855239868164,40.3795051574707,40.3795051574707,33.56181335449219,12074087,40.244051585451025,40.05340902597738,0.3141420823508909,0.289153857161422,1.9111671447753906
2019-09-27,40.3795051574707,40.42850875854492,40.085479736328125,40.085479736328125,33.31742858886719,12065739,40.228949504582175,40.0544605246774,0.2612027367428311,0.2835636330777038,1.5681381225585938
2019-10-01,40.42850875854492,40.67353057861328,40.23249053955078,40.42850875854492,33.60254669189453,12171203,40.247955147816725,40.066724401197646,0.24411351062568798,0.27567360858730067,1.0290908813476562
2019-10-02,40.085479736328125,40.281494140625,40.085479736328125,40.085479736328125,33.31742858886719,9306604,40.232481299103526,40.06733933021832,0.20057845693113308,0.2606545782560672,1.0290908813476562
2019-10-03,39.693443298339844,39.693443298339844,39.49742889404297,39.49742889404297,32.82866287231445,12955929,40.16247630814538,40.04865374214699,0.11727396354734054,0.23197845531432187,1.6171417236328125
2019-10-04,39.49742889404297,39.79145431518555,39.44842529296875,39.79145431518555,33.07304763793945,9708754,40.12714088024445,40.040220974049895,0.07412547425179383,0.20040785910181627,1.6661453247070312
2019-10-07,39.79145431518555,39.840457916259766,39.49742889404297,39.595436096191406,32.910125732421875,6401909,40.07650232938226,40.02563786330044,0.02383816204347511,0.16509391969014806,1.6661453247070312
2019-10-08,39.595436096191406,40.085479736328125,39.54643249511719,39.693443298339844,32.99158477783203,12859391,40.040020516902025,40.014746238219765,-0.008014150906106465,0.13047230557089717,1.6661453247070312
2019-10-09,39.693443298339844,39.889461517333984,39.644439697265625,39.74245071411133,33.032318115234375,8308575,40.011680535683865,40.00581851611785,-0.028968913914397376,0.09858406167383826,1.6661453247070312
2019-10-14,40.07179641723633,40.17025375366211,40.02256774902344,40.02256774902344,33.265140533447266,14447034,40.01271741314478,40.006367671295074,-0.022710814752244346,0.07432508638862174,1.6661453247070312
2019-10-15,40.07179641723633,40.17025375366211,39.924110412597656,39.924110412597656,33.18330764770508,12824990,40.00427865118791,40.003670711993514,-0.025403079399893613,0.054379453230918674,1.4701271057128906
2019-10-16,39.97333908081055,40.56407928466797,39.97333908081055,40.46562194824219,33.633384704589844,21298633,40.04821610805022,40.0188166541656,0.015974591647250236,0.04669848091418499,1.4701271057128906
2019-10-17,40.46562194824219,40.66253662109375,40.219482421875,40.66253662109375,33.797054290771484,15953143,40.106722823578174,40.039922226851765,0.06391924125185966,0.05014263298171993,1.4701271057128906
2019-10-18,40.66253662109375,40.66253662109375,40.31793975830078,40.66253662109375,33.797054290771484,20787831,40.15965747096061,40.06033581354822,0.1007542887625803,0.06026496413789201,1.4701271057128906
2019-10-21,40.56407928466797,40.66253662109375,40.46562194824219,40.66253662109375,33.797054290771484,9568393,40.20755072335424,40.0800801023202,0.1284654594474688,0.07390506319980736,1.2251052856445312
2019-10-22,40.760990142822266,40.95790481567383,40.61330795288086,40.85944747924805,33.96072006225586,16710806,40.269636128677455,40.10563313107193,0.16442048545565768,0.09200814765097742,1.5094795227050781
2019-10-23,40.51485061645508,40.56407928466797,40.31793975830078,40.31793975830078,33.510643005371094,14987179,40.27423647435587,40.112594004095826,0.14751944278872742,0.10311040667852742,1.5094795227050781
2019-10-24,40.31793975830078,40.51485061645508,40.31793975830078,40.51485061645508,33.6743049621582,12302348,40.29715210693674,40.125782745484656,0.14830474057720977,0.11214927345826389,1.5094795227050781
2019-10-25,40.56407928466797,40.66253662109375,40.367164611816406,40.367164611816406,33.551551818847656,11956621,40.30381996454433,40.133696905036516,0.13544870012034949,0.11680915879068102,1.5094795227050781
2019-10-28,40.46562194824219,40.56407928466797,40.367164611816406,40.367164611816406,33.551551818847656,12848878,40.30985278809405,40.141351583947326,0.12383272882086516,0.11821387279671786,1.4604759216308594
2019-10-29,40.46562194824219,40.56407928466797,40.367164611816406,40.51485061645508,33.6743049621582,13374650,40.3293763907951,40.153597453865615,0.12510191716058472,0.11959148166949124,1.4114723205566406
2019-10-30,40.51485061645508,40.56407928466797,40.17025375366211,40.219482421875,33.428802490234375,20828251,40.318910298517,40.15575761675117,0.10110849743562511,0.11589488482271801,1.3134651184082031
2019-10-31,40.31793975830078,40.31793975830078,39.67797088623047,39.67797088623047,32.97872543334961,28247067,40.2578684497278,40.14009247804557,0.03796049911039745,0.1003080076802539,1.2799339294433594
2019-11-01,39.67797088623047,39.82565689086914,39.481056213378906,39.481056213378906,32.81505584716797,21258589,40.18388633198029,40.118484731663045,-0.027655319623853813,0.07471534221943237,1.4768486022949219
2019-11-04,39.67797088623047,40.31793975830078,39.57951354980469,40.31793975830078,33.510643005371094,18464053,40.196653324963194,40.12502424073313,-0.011988623372033658,0.05737454910113916,1.4768486022949219
2019-11-05,40.46562194824219,40.81022262573242,40.46562194824219,40.81022262573242,33.91980743408203,27320537,40.25508849646503,40.14748976155278,0.03969290440809914,0.05383822016253116,1.4768486022949219
2019-11-06,40.90867614746094,42.33629608154297,40.85944747924805,42.33629608154297,35.18821716308594,81779388,40.45329874266293,40.2192539031918,0.20146984254085964,0.08336454463819687,2.8552398681640625
2019-11-07,42.53321075439453,43.0747184753418,42.18861389160156,42.23783874511719,35.10638427734375,47911628,40.62325493337286,40.28543701276312,0.3180680567756795,0.1303052470656934,3.5936622619628906
2019-11-08,42.53321075439453,42.58243942260742,41.84401321411133,42.04092788696289,34.942718505859375,24270883,40.75827140514334,40.342994090605735,0.3900872381407865,0.18226164528071204,3.5936622619628906
2019-11-11,42.04092788696289,42.139381408691406,41.40095901489258,41.59787368774414,34.57447052001953,23695215,40.8382335272958,40.384137683954535,0.40672372915137345,0.22715406205484434,3.5936622619628906
2019-11-12,41.94247055053711,42.48398208618164,41.94247055053711,42.139381408691406,35.02455139160156,22946121,40.962152373143,40.441686658536064,0.45832018584034984,0.27338728681194546,3.5936622619628906
2019-11-13,41.94247055053711,42.09015655517578,41.64710235595703,41.696327209472656,34.65629959106445,12475221,41.03207378612677,40.48282241430447,0.4581783831850288,0.31034550608656214,3.5936622619628906
2019-11-14,41.696327209472656,41.696327209472656,41.40095901489258,41.49941635131836,34.49263381958008,10859721,41.07658260185931,40.516153363059026,0.4371378894776967,0.3357039827647891,3.5936622619628906
2019-11-15,41.84401321411133,41.99169921875,41.64710235595703,41.89324188232422,34.819969177246094,12693904,41.154359676189294,40.56130380631362,0.4470878254911881,0.3579807513100689,3.5936622619628906
2019-11-18,41.94247055053711,42.139381408691406,41.94247055053711,42.09015655517578,34.98363494873047,14811028,41.24348318847372,40.61143012594844,0.4654966344415854,0.3794839279363722,3.5936622619628906
2019-11-19,41.94247055053711,42.09015655517578,41.64710235595703,42.04092788696289,34.942718505859375,13049008,41.319430302615544,40.65829890499809,0.470687612258196,0.397724664800737,3.5936622619628906
2019-11-20,41.74555587768555,41.79478454589844,41.54864501953125,41.64710235595703,34.615386962890625,12288173,41.350637164838545,40.69071869027543,0.43797437460113287,0.4057746067608162,3.5936622619628906
2019-11-21,41.45018768310547,41.49941635131836,41.25327682495117,41.40095901489258,34.41080093383789,12209530,41.355429721986546,40.714005258295664,0.3877178178948668,0.40216324898762634,3.4952049255371094
2019-11-22,41.45018768310547,41.74555587768555,41.3025016784668,41.74555587768555,34.69721984863281,8556378,41.392584593957885,40.74782659007894,0.37141379451139045,0.3960133580923792,2.6090965270996094
2019-11-25,41.84401321411133,41.89324188232422,41.74555587768555,41.84401321411133,34.779052734375,14261935,41.435577795877265,40.78376713512918,0.3622614976778351,0.3892629860094704,2.21527099609375
2019-11-26,41.89324188232422,41.94247055053711,41.35173034667969,41.35173034667969,34.3698844909668,44250495,41.427592324525115,40.80238887977018,0.31169213041850696,0.3737488148912777,1.821441650390625
2019-11-27,41.49941635131836,41.64710235595703,41.40095901489258,41.64710235595703,34.615386962890625,9351897,41.44849804180435,40.83008440357958,0.2920826482013368,0.35741558155328956,1.32916259765625
2019-11-28,41.696327209472656,41.84401321411133,41.54864501953125,41.696327209472656,34.65629959106445,10694249,41.47210081967752,40.85848580705148,0.2773172855116286,0.3413959223449574,1.2307052612304688
2019-11-29,41.59787368774414,41.64710235595703,41.05636215209961,41.05636215209961,34.1243896484375,18534369,41.43250666086058,40.86497355606945,0.21153732685589688,0.3154242032471454,1.4276199340820312
2019-12-02,41.05636215209961,41.15481948852539,40.85944747924805,41.00713348388672,34.083473205566406,10277373,41.39199492972021,40.86963453730936,0.1536625671758074,0.2830718760328778,1.2799339294433594
2019-12-03,40.90867614746094,41.3025016784668,40.90867614746094,41.1055908203125,34.165306091308594,7636373,41.36471834787186,40.87737080888323,0.11442210062081415,0.2493419209504651,1.2799339294433594
2019-12-04,40.760990142822266,40.760990142822266,40.51485061645508,40.66253662109375,33.797054290771484,40372916,41.29784389770251,40.87032706502128,0.047030834856613524,0.2088797037316948,1.6245307922363281
2019-12-05,40.71176528930664,41.05636215209961,40.71176528930664,40.85944747924805,33.96072006225586,22383262,41.256091857849704,40.86997035729101,0.009403434867259364,0.1689844499588077,1.6245307922363281
2019-12-06,40.81022262573242,40.85944747924805,40.51485061645508,40.61330795288086,33.756141662597656,17265662,41.19487434309077,40.86155519649068,-0.03981894540288522,0.12722377088646913,1.5753059387207031
2019-12-09,40.61330795288086,40.71176528930664,40.61330795288086,40.66253662109375,33.797054290771484,11147395,41.14417551242438,40.855029997297336,-0.0740026379462364,0.08697848911992803,1.4276199340820312
2019-12-10,40.71176528930664,41.05636215209961,40.71176528930664,41.05636215209961,34.1243896484375,14553020,41.13581233525059,40.86163105155315,-0.06852511666268413,0.0558777679634056,1.4276199340820312
2019-12-11,41.1055908203125,41.74555587768555,41.05636215209961,41.74555587768555,34.69721984863281,31501857,41.19388314881583,40.89061219339355,-0.008474281517294457,0.04300735806726559,1.4276199340820312
2019-12-12,41.89324188232422,42.04092788696289,41.74555587768555,41.79478454589844,34.73813247680664,23305428,41.25111185329988,40.92025718855764,0.04259773985311455,0.04292543442443539,1.5260772705078125
2019-12-13,42.04092788696289,42.33629608154297,41.89324188232422,42.23783874511719,35.10638427734375,38846208,41.34508584299677,40.96345658385467,0.11746934240461115,0.05783421602047054,1.8214454650878906
2019-12-16,42.33629608154297,42.38552474975586,42.09015655517578,42.23783874511719,35.10638427734375,123628,41.430109928913,41.00523960553541,0.1747907479090074,0.08122552239817793,1.8706741333007812
2019-12-17,42.23783874511719,42.28706741333008,41.99169921875,42.28706741333008,35.147300720214844,16672689,41.511724927428915,41.047266746774575,0.22163583688916333,0.10930758529637502,1.8706741333007812
2019-12-18,42.28706741333008,42.33629608154297,42.09015655517578,42.33629608154297,35.18821716308594,19479409,41.59025551353501,41.08953000365222,0.259739138404683,0.13939389591803664,1.8706741333007812
2019-12-19,42.33629608154297,42.33629608154297,41.94247055053711,42.04092788696289,34.942718505859375,13688397,41.63317669195671,41.120723376875524,0.26307002705113547,0.16412912214465641,1.8706741333007812
2019-12-20,42.04092788696289,42.139381408691406,41.84401321411133,42.139381408691406,35.02455139160156,16353042,41.681386664979065,41.154122000869485,0.27053559080604117,0.18541041587693335,1.8706741333007812
2019-12-23,41.99169921875,42.139381408691406,41.99169921875,42.139381408691406,35.02455139160156,8823191,41.72500521199929,41.18642558801118,0.2733016525421519,0.20298866320997708,1.8706741333007812
2019-12-24,42.139381408691406,42.139381408691406,41.94247055053711,41.99169921875,34.90180206298828,5617736,41.75040464121364,41.21282800213376,0.2605733307441582,0.21450559671681332,1.8706741333007812
2019-12-25,41.99169921875,42.09015655517578,41.89324188232422,41.94247055053711,34.86088562011719,5581596,41.768696632577786,41.23675070863879,0.2437044289567254,0.22034536316479575,1.8706741333007812
2019-12-26,41.94247055053711,42.09015655517578,41.84401321411133,41.99169921875,34.90180206298828,5887206,41.789934974118,41.26150311880637,0.23163786771054617,0.22260386407394583,1.772216796875
2019-12-27,42.139381408691406,42.139381408691406,41.89324188232422,42.04092788696289,34.942718505859375,9000855,41.81383906105561,41.28705802923773,0.22347133465190439,0.22277735818953753,1.6737594604492188
