Date,Open,High,Low,Close,Adj Close,Volume
2019-05-27,30.450000762939453,31.100000381469727,29.950000762939453,30.950000762939453,25.632732391357422,5447427
2019-05-28,31.25,31.600000381469727,31.049999237060547,31.100000381469727,25.7569637298584,4815633
2019-05-29,31.299999237060547,33.150001525878906,31.100000381469727,32.70000076293945,27.08207893371582,7608267
2019-05-30,32.70000076293945,33.0,31.899999618530273,31.950000762939453,26.460927963256836,7477632
2019-05-31,31.799999237060547,32.5,31.799999237060547,32.0,26.502338409423828,3706482
2019-06-03,31.350000381469727,31.350000381469727,30.649999618530273,31.049999237060547,25.715551376342773,9613675
2019-06-04,31.200000762939453,31.549999237060547,31.049999237060547,31.100000381469727,25.7569637298584,3906757
2019-06-05,31.649999618530273,31.850000381469727,31.200000762939453,31.299999237060547,25.92259979248047,3603055
2019-06-06,31.350000381469727,31.5,30.75,30.850000381469727,25.549911499023438,2828016
2019-06-10,31.0,31.600000381469727,31.0,31.549999237060547,26.129648208618164,2189888
2019-06-11,31.649999618530273,32.099998474121094,31.600000381469727,31.700000762939453,26.253881454467773,4231382
2019-06-12,31.700000762939453,32.29999923706055,31.649999618530273,32.29999923706055,26.75079917907715,4733804
2019-06-13,33.0,33.29999923706055,32.29999923706055,32.650001525878906,27.04067039489746,9872574
2019-06-14,32.400001525878906,32.79999923706055,32.099998474121094,32.20000076293945,26.667978286743164,2497774
2019-06-17,32.25,32.349998474121094,31.899999618530273,32.25,26.709388732910156,1732234
2019-06-18,32.349998474121094,32.5,31.950000762939453,32.150001525878906,26.626569747924805,2112522
2019-06-19,32.75,32.79999923706055,32.400001525878906,32.5,26.916439056396484,5099654
2019-06-20,32.75,33.79999923706055,32.599998474121094,33.70000076293945,27.910276412963867,9302041
2019-06-21,34.0,34.349998474121094,33.400001525878906,33.599998474121094,27.82745361328125,8402164
2019-06-24,33.849998474121094,34.04999923706055,33.599998474121094,33.75,27.951684951782227,3868440
2019-06-25,33.70000076293945,33.900001525878906,32.900001525878906,33.20000076293945,27.496177673339844,4019438
2019-06-26,33.099998474121094,33.20000076293945,32.75,33.150001525878906,27.45476722717285,1977398
2019-06-27,33.349998474121094,33.650001525878906,33.20000076293945,33.599998474121094,27.82745361328125,3482759
2019-06-28,33.599998474121094,33.75,33.25,33.29999923706055,27.578994750976562,1588750
2019-07-01,33.79999923706055,34.099998474121094,33.54999923706055,34.04999923706055,28.20014190673828,4453941
2019-07-02,34.25,34.25,33.849998474121094,33.95000076293945,28.117324829101562,3329280
2019-07-03,34.150001525878906,34.25,33.70000076293945,33.79999923706055,27.993093490600586,3033000
2019-07-04,33.95000076293945,34.650001525878906,33.95000076293945,34.599998474121094,28.655654907226562,6521000
2019-07-05,34.5,34.54999923706055,34.20000076293945,34.54999923706055,28.614246368408203,1752000
2019-07-08,34.599998474121094,34.599998474121094,34.25,34.29999923706055,28.407194137573242,2179000
2019-07-09,34.29999923706055,34.29999923706055,33.54999923706055,33.70000076293945,27.910276412963867,4167000
2019-07-10,33.650001525878906,34.349998474121094,33.650001525878906,34.099998474121094,28.241552352905273,2802000
2019-07-11,34.599998474121094,35.099998474121094,34.5,34.650001525878906,28.697067260742188,7051773
2019-07-12,35.0,35.650001525878906,34.95000076293945,35.25,29.19398307800293,5434940
2019-07-15,35.79999923706055,35.849998474121094,35.29999923706055,35.349998474121094,29.276798248291016,3861346
2019-07-16,35.150001525878906,35.54999923706055,35.04999923706055,35.20000076293945,29.15257453918457,3357800
2019-07-17,35.29999923706055,35.45000076293945,35.04999923706055,35.04999923706055,29.02834129333496,2037099
2019-07-18,34.900001525878906,35.0,34.54999923706055,34.599998474121094,28.655654907226562,2597703
2019-07-19,34.849998474121094,35.20000076293945,34.70000076293945,34.70000076293945,28.73847198486328,2511635
2019-07-22,34.70000076293945,35.099998474121094,34.400001525878906,34.79999923706055,28.821292877197266,2771767
2019-07-23,34.79999923706055,34.95000076293945,34.599998474121094,34.75,28.77988052368164,2900445
2019-07-24,35.0,35.349998474121094,34.650001525878906,35.349998474121094,29.276798248291016,4000690
2019-07-25,35.400001525878906,35.599998474121094,34.79999923706055,34.849998474121094,28.862701416015625,3712938
2019-07-26,34.849998474121094,35.0,34.650001525878906,34.75,28.77988052368164,2562774
2019-07-29,34.650001525878906,34.900001525878906,34.5,34.5,28.57283592224121,2039114
2019-07-30,34.54999923706055,34.75,33.599998474121094,34.0,28.158735275268555,3306852
2019-07-31,34.04999923706055,34.45000076293945,34.0,34.400001525878906,28.490015029907227,1407750
2019-08-01,33.70000076293945,34.29999923706055,33.70000076293945,33.900001525878906,28.075918197631836,1658138
2019-08-02,33.400001525878906,33.5,32.70000076293945,32.79999923706055,27.16489601135254,4664639
2019-08-05,32.599998474121094,32.599998474121094,32.25,32.25,26.709388732910156,2338707
2019-08-06,31.200000762939453,32.5,31.0,32.0,26.502338409423828,3399853
2019-08-07,32.150001525878906,32.45000076293945,31.600000381469727,31.600000381469727,26.171058654785156,3836143
2019-08-08,31.549999237060547,32.099998474121094,31.549999237060547,32.0,26.502338409423828,3349003
2019-08-12,32.04999923706055,32.45000076293945,32.04999923706055,32.25,26.709388732910156,2945375
2019-08-13,31.200000762939453,32.400001525878906,31.200000762939453,32.349998474121094,26.792207717895508,3773282
2019-08-14,32.70000076293945,33.29999923706055,32.650001525878906,32.70000076293945,27.08207893371582,2917943
2019-08-15,32.29999923706055,33.29999923706055,32.20000076293945,32.5,26.916439056396484,5083271
2019-08-16,32.70000076293945,33.04999923706055,32.54999923706055,32.79999923706055,27.16489601135254,2603513
2019-08-19,33.5,34.04999923706055,33.45000076293945,33.849998474121094,28.03450584411621,5705142
2019-08-20,33.75,33.95000076293945,33.599998474121094,33.599998474121094,27.82745361328125,4106756
2019-08-21,33.5,34.099998474121094,33.5,34.0,28.158735275268555,5141906
2019-08-22,32.0,32.54999923706055,30.600000381469727,30.799999237060547,25.508499145507812,25844666
2019-08-23,30.649999618530273,30.899999618530273,30.0,30.299999237060547,25.094402313232422,17173548
2019-08-26,26.75,28.399999618530273,26.75,28.100000381469727,24.99859619140625,11841880
2019-08-27,28.5,28.75,28.0,28.0,24.90963363647461,6759522
2019-08-28,28.0,28.399999618530273,28.0,28.049999237060547,24.95411491394043,4444913
2019-08-29,28.200000762939453,28.25,27.75,27.899999618530273,24.8206729888916,4673213
2019-08-30,28.200000762939453,28.399999618530273,27.850000381469727,27.899999618530273,24.8206729888916,5437732
2019-09-02,28.200000762939453,28.350000381469727,28.049999237060547,28.25,25.132041931152344,2956863
2019-09-03,28.350000381469727,29.149999618530273,28.350000381469727,28.950000762939453,25.75478172302246,5713118
2019-09-04,28.899999618530273,29.350000381469727,28.850000381469727,29.350000381469727,26.11063575744629,3708883
2019-09-05,29.600000381469727,29.75,29.100000381469727,29.200000762939453,25.977190017700195,5872300
2019-09-06,29.25,29.549999237060547,29.100000381469727,29.399999618530273,26.15511703491211,3877312
2019-09-10,28.450000762939453,29.049999237060547,27.850000381469727,29.0,25.79926300048828,9001241
2019-09-11,28.799999237060547,29.0,28.700000762939453,28.75,25.57685661315918,3650266
2019-09-12,28.5,29.049999237060547,28.5,29.0,25.79926300048828,3144791
2019-09-16,28.799999237060547,29.0,28.700000762939453,28.899999618530273,25.710302352905273,1745433
2019-09-17,28.899999618530273,29.0,28.549999237060547,28.549999237060547,25.398929595947266,2028665
2019-09-18,28.600000381469727,28.850000381469727,28.399999618530273,28.5,25.354448318481445,2400700
2019-09-19,28.549999237060547,28.75,28.25,28.350000381469727,25.221006393432617,2810758
2019-09-20,28.450000762939453,28.549999237060547,28.25,28.299999237060547,25.176523208618164,3019360
2019-09-23,28.350000381469727,28.75,28.299999237060547,28.649999618530273,25.487892150878906,2296769
2019-09-24,28.75,29.0,28.75,29.0,25.79926300048828,2024799
2019-09-25,29.149999618530273,29.149999618530273,28.600000381469727,28.899999618530273,25.710302352905273,1630342
2019-09-26,29.049999237060547,29.100000381469727,28.700000762939453,28.899999618530273,25.710302352905273,1727994
2019-09-27,28.950000762939453,29.049999237060547,28.149999618530273,28.149999618530273,25.043079376220703,3503211
2019-10-01,28.25,28.450000762939453,27.950000762939453,28.049999237060547,24.95411491394043,2572181
2019-10-02,28.0,29.399999618530273,27.799999237060547,29.399999618530273,26.15511703491211,5734805
2019-10-03,29.450000762939453,30.5,29.0,30.100000381469727,26.77785873413086,18265682
2019-10-04,30.100000381469727,30.299999237060547,29.600000381469727,29.799999237060547,26.510969161987305,5583208
2019-10-07,30.100000381469727,30.899999618530273,30.0,30.899999618530273,27.48955726623535,9747352
2019-10-08,31.0,31.200000762939453,30.299999237060547,30.700000762939453,27.311635971069336,8537861
2019-10-09,30.450000762939453,30.700000762939453,30.100000381469727,30.700000762939453,27.311635971069336,5315584
2019-10-14,30.950000762939453,31.350000381469727,29.799999237060547,31.0,27.578523635864258,20967732
2019-10-15,31.600000381469727,31.899999618530273,30.899999618530273,30.899999618530273,27.48955726623535,19900553
2019-10-16,31.399999618530273,31.450000762939453,30.75,30.850000381469727,27.445079803466797,5413385
2019-10-17,31.0,31.399999618530273,30.75,31.350000381469727,27.889894485473633,3575437
2019-10-18,31.350000381469727,31.5,31.149999618530273,31.350000381469727,27.889894485473633,3817773
2019-10-21,31.549999237060547,32.04999923706055,31.200000762939453,32.04999923706055,28.512636184692383,7894789
2019-10-22,32.20000076293945,32.400001525878906,31.899999618530273,32.0,28.46815299987793,6798884
2019-10-23,32.099998474121094,32.20000076293945,31.5,31.5,28.023340225219727,4592748
2019-10-24,31.600000381469727,31.850000381469727,31.5,31.75,28.245746612548828,2183490
2019-10-25,31.950000762939453,32.04999923706055,31.450000762939453,31.549999237060547,28.067819595336914,2875751
2019-10-28,31.600000381469727,31.700000762939453,31.350000381469727,31.399999618530273,27.93437385559082,2274426
2019-10-29,31.5,31.549999237060547,30.299999237060547,30.5,27.133708953857422,7616132
2019-10-30,30.0,30.299999237060547,29.799999237060547,30.0,26.688892364501953,5885340
2019-10-31,30.100000381469727,30.25,29.899999618530273,29.950000762939453,26.644412994384766,3499403
2019-11-01,29.850000381469727,30.100000381469727,29.549999237060547,29.700000762939453,26.422006607055664,4496090
2019-11-04,30.0,32.150001525878906,29.950000762939453,32.04999923706055,28.512636184692383,16438000
2019-11-05,32.04999923706055,32.79999923706055,31.899999618530273,32.75,29.135374069213867,17368000
2019-11-06,32.70000076293945,32.70000076293945,31.649999618530273,32.150001525878906,28.601598739624023,8501000
2019-11-07,32.29999923706055,32.29999923706055,31.600000381469727,31.75,28.245746612548828,4142000
2019-11-08,32.599998474121094,33.150001525878906,32.29999923706055,32.849998474121094,29.224336624145508,21989860
2019-11-11,33.0,33.20000076293945,32.29999923706055,32.54999923706055,28.957448959350586,12468000
2019-11-12,32.900001525878906,32.900001525878906,32.29999923706055,32.54999923706055,28.957448959350586,6306000
2019-11-13,32.400001525878906,32.54999923706055,31.700000762939453,31.799999237060547,28.29022789001465,5545000
2019-11-14,32.0,32.150001525878906,31.649999618530273,31.850000381469727,28.33470916748047,2871000
2019-11-15,32.150001525878906,32.54999923706055,31.799999237060547,31.850000381469727,28.33470916748047,4956520
2019-11-18,32.0,32.099998474121094,31.649999618530273,32.04999923706055,28.512636184692383,2981000
2019-11-19,32.349998474121094,32.5,32.0,32.0,28.46815299987793,4247000
2019-11-20,32.0,32.150001525878906,31.5,31.5,28.023340225219727,3503000
2019-11-21,31.350000381469727,32.04999923706055,31.049999237060547,32.04999923706055,28.512636184692383,4248000
2019-11-22,32.900001525878906,33.54999923706055,32.150001525878906,32.54999923706055,28.957448959350586,28896862
2019-11-25,33.20000076293945,33.349998474121094,32.599998474121094,32.599998474121094,29.00193214416504,16127000
2019-11-26,33.0,33.20000076293945,32.45000076293945,32.599998474121094,29.00193214416504,8579000
2019-11-27,32.849998474121094,33.20000076293945,32.54999923706055,33.150001525878906,29.49123191833496,8506000
2019-11-28,33.150001525878906,33.25,32.54999923706055,32.70000076293945,29.090896606445312,8318000
2019-11-29,32.70000076293945,32.79999923706055,32.150001525878906,32.29999923706055,28.735042572021484,5405907
2019-12-02,32.5,32.70000076293945,31.299999237060547,31.299999237060547,27.84541130065918,8875000
2019-12-03,31.25,31.950000762939453,31.100000381469727,31.649999618530273,28.156782150268555,4043000
2019-12-04,31.5,31.899999618530273,31.5,31.899999618530273,28.379188537597656,3303000
2019-12-05,32.20000076293945,32.29999923706055,31.700000762939453,31.899999618530273,28.379188537597656,6601000
2019-12-06,31.899999618530273,32.0,31.649999618530273,31.75,28.245746612548828,3177176
2019-12-09,31.799999237060547,31.899999618530273,31.299999237060547,31.350000381469727,27.889894485473633,6089000
2019-12-10,31.450000762939453,31.899999618530273,31.350000381469727,31.450000762939453,27.978857040405273,6844000
2019-12-11,31.200000762939453,31.200000762939453,30.649999618530273,30.799999237060547,27.400598526000977,10518000
2019-12-12,30.899999618530273,30.950000762939453,30.200000762939453,30.200000762939453,26.866819381713867,10060000
2019-12-13,30.600000381469727,30.799999237060547,30.200000762939453,30.200000762939453,26.866819381713867,9022977
2019-12-16,30.399999618530273,31.0,30.399999618530273,31.0,27.578523635864258,6009000
2019-12-17,31.100000381469727,31.149999618530273,30.75,30.950000762939453,27.534042358398438,4746000
2019-12-18,31.0,31.450000762939453,30.75,31.100000381469727,27.66748809814453,5493000
2019-12-19,31.100000381469727,31.25,30.799999237060547,31.200000762939453,27.756450653076172,3740000
2019-12-20,31.299999237060547,31.450000762939453,31.049999237060547,31.049999237060547,27.62300682067871,3534622
2019-12-23,31.299999237060547,31.299999237060547,30.75,30.75,27.356115341186523,2870000
2019-12-24,30.799999237060547,30.950000762939453,30.700000762939453,30.75,27.356115341186523,1871000
2019-12-25,30.75,30.950000762939453,30.75,30.75,27.356115341186523,1731000
2019-12-26,30.75,31.100000381469727,30.75,30.899999618530273,27.48955726623535,2304000
2019-12-27,31.049999237060547,31.450000762939453,30.950000762939453,31.149999618530273,27.71196746826172,5881227
2019-12-30,31.100000381469727,31.399999618530273,31.0,31.049999237060547,27.62300682067871,3331000
2019-12-31,31.049999237060547,31.25,31.0,31.25,27.800931930541992,2383682
2020-01-02,31.450000762939453,32.150001525878906,31.350000381469727,31.899999618530273,28.379188537597656,6934000
2020-01-03,32.150001525878906,32.20000076293945,31.399999618530273,31.700000762939453,28.201265335083008,6106773
2020-01-06,31.600000381469727,31.950000762939453,31.5,31.649999618530273,28.156782150268555,4698000
2020-01-07,31.799999237060547,31.799999237060547,31.0,31.100000381469727,27.66748809814453,3480000
2020-01-08,30.649999618530273,30.700000762939453,30.299999237060547,30.549999237060547,27.178190231323242,4672000
2020-01-09,30.799999237060547,30.850000381469727,30.549999237060547,30.600000381469727,27.222673416137695,2511000
2020-01-10,30.600000381469727,30.700000762939453,30.299999237060547,30.5,27.133708953857422,2559000
2020-01-13,30.700000762939453,30.899999618530273,30.5,30.75,27.356115341186523,1731000
2020-01-14,31.0,31.649999618530273,30.799999237060547,31.399999618530273,27.93437385559082,4945000
2020-01-15,31.399999618530273,31.649999618530273,31.149999618530273,31.200000762939453,27.756450653076172,2954000
2020-01-16,31.399999618530273,31.75,31.25,31.600000381469727,28.112302780151367,3407000
2020-01-17,31.850000381469727,31.850000381469727,31.399999618530273,31.399999618530273,27.93437385559082,2134229
2020-01-20,31.549999237060547,31.649999618530273,31.399999618530273,31.5,28.023340225219727,2639943
2020-01-30,28.600000381469727,29.950000762939453,28.600000381469727,29.0,25.79926300048828,9439000
2020-01-31,29.5,30.0,29.200000762939453,29.75,26.46648597717285,5473292
2020-02-03,29.0,29.350000381469727,28.200000762939453,29.350000381469727,26.11063575744629,5597000
2020-02-04,29.600000381469727,29.649999618530273,29.350000381469727,29.549999237060547,26.288558959960938,2868000
2020-02-05,29.649999618530273,29.75,29.25,29.350000381469727,26.11063575744629,2578000
2020-02-06,29.549999237060547,29.75,29.5,29.649999618530273,26.37752342224121,2653000
2020-02-07,29.600000381469727,29.649999618530273,29.299999237060547,29.299999237060547,26.066152572631836,1997721
2020-02-10,28.899999618530273,29.399999618530273,28.5,29.149999618530273,25.932710647583008,3155288
2020-02-11,29.399999618530273,29.450000762939453,29.100000381469727,29.149999618530273,25.932710647583008,2848000
2020-02-12,29.299999237060547,29.950000762939453,29.299999237060547,29.799999237060547,26.510969161987305,4168000
2020-02-13,30.0,30.600000381469727,29.899999618530273,30.149999618530273,26.82234001159668,4481000
2020-02-14,30.350000381469727,30.549999237060547,30.25,30.299999237060547,26.955781936645508,2707163
2020-02-17,30.200000762939453,30.450000762939453,30.049999237060547,30.350000381469727,27.000267028808594,2024000
2020-02-18,30.450000762939453,31.049999237060547,30.450000762939453,30.850000381469727,27.445079803466797,4522000
2020-02-19,30.950000762939453,31.25,30.850000381469727,31.049999237060547,27.62300682067871,3872000
2020-02-20,31.200000762939453,31.399999618530273,31.049999237060547,31.049999237060547,27.62300682067871,3303000
2020-02-21,31.100000381469727,31.299999237060547,31.049999237060547,31.200000762939453,27.756450653076172,2783730
2020-02-24,30.950000762939453,31.0,30.549999237060547,30.649999618530273,27.267152786254883,2434000
2020-02-25,30.200000762939453,31.100000381469727,30.149999618530273,31.100000381469727,27.66748809814453,3798000
2020-02-26,30.850000381469727,31.200000762939453,30.75,31.049999237060547,27.62300682067871,2931000
2020-02-27,31.299999237060547,31.850000381469727,30.600000381469727,30.899999618530273,27.48955726623535,7596000
2020-03-02,30.350000381469727,31.0,30.350000381469727,30.600000381469727,27.222673416137695,3478000
2020-03-03,31.100000381469727,31.149999618530273,30.5,30.549999237060547,27.178190231323242,3797000
2020-03-04,30.600000381469727,30.600000381469727,30.100000381469727,30.299999237060547,26.955781936645508,1996000
2020-03-05,30.600000381469727,30.850000381469727,30.600000381469727,30.600000381469727,27.222673416137695,2828000
2020-03-06,30.649999618530273,30.649999618530273,30.25,30.299999237060547,26.955781936645508,2140000
2020-03-09,29.75,29.799999237060547,29.0,29.0,25.79926300048828,6400000
2020-03-10,28.399999618530273,28.5,27.850000381469727,28.399999618530273,25.265487670898438,9850000
2020-03-11,28.200000762939453,28.5,28.100000381469727,28.25,25.132041931152344,4525000
2020-03-12,27.799999237060547,27.850000381469727,26.0,26.149999618530273,23.263818740844727,7190000
2020-03-13,26.149999618530273,26.149999618530273,26.149999618530273,26.149999618530273,23.263818740844727,0
2020-03-16,25.200000762939453,25.299999237060547,23.0,23.700000762939453,21.084228515625,7563000
2020-03-17,22.0,23.200000762939453,21.799999237060547,22.0,19.571857452392578,8761000
2020-03-18,22.0,22.0,22.0,22.0,19.571857452392578,0
2020-03-19,23.0,23.100000381469727,20.600000381469727,21.0,18.682226181030273,12952000
2020-03-20,22.049999237060547,23.049999237060547,22.049999237060547,22.600000381469727,20.105632781982422,9735000
2020-03-23,21.700000762939453,21.850000381469727,21.299999237060547,21.600000381469727,19.21600341796875,4611000
2020-03-24,23.200000762939453,23.75,23.200000762939453,23.75,21.128707885742188,11846000
2020-03-25,24.5,25.5,24.299999237060547,24.299999237060547,21.61800193786621,18344000
2020-03-26,24.350000381469727,24.5,23.700000762939453,24.049999237060547,21.39559555053711,8854000
2020-03-27,24.799999237060547,24.850000381469727,24.399999618530273,24.600000381469727,21.8848934173584,10398000
2020-03-30,24.25,25.299999237060547,24.049999237060547,25.100000381469727,22.329708099365234,7715000
