Date,Open,High,Low,Close,Adj Close,Volume
2019-05-27,101.92855834960938,102.60808563232422,101.58879852294922,101.92855834960938,84.52503967285156,126729
2019-05-28,102.26832580566406,102.26832580566406,100.9092788696289,100.9092788696289,83.67979431152344,133917
2019-05-29,100.9092788696289,101.24903869628906,99.8899917602539,101.24903869628906,83.96155548095703,148704
2019-05-30,101.58879852294922,103.62737274169922,100.56951141357422,103.28760528564453,85.65204620361328,211914
2019-05-31,103.28760528564453,106.68522644042969,102.26832580566406,104.98641967773438,87.06080627441406,756559
2019-06-03,105.66593933105469,105.66593933105469,103.62737274169922,104.98641967773438,87.06080627441406,211935
2019-06-04,105.32617950439453,106.00570678710938,104.30689239501953,105.32617950439453,87.34254455566406,191310
2019-06-05,106.00570678710938,110.422607421875,105.32617950439453,108.72380065917969,90.16004943847656,946326
2019-06-06,109.4033203125,112.80094146728516,108.04427337646484,109.4033203125,90.72354888916016,1047792
2019-06-10,110.08284759521484,112.80094146728516,109.74308776855469,111.78165435791016,92.69579315185547,805006
2019-06-11,112.12142181396484,112.461181640625,108.72380065917969,109.4033203125,90.72354888916016,540084
2019-06-12,108.72380065917969,110.76236724853516,108.38404083251953,110.422607421875,91.56879425048828,307568
2019-06-13,110.76236724853516,112.12142181396484,110.76236724853516,111.78165435791016,92.69579315185547,257533
2019-06-14,112.461181640625,112.80094146728516,111.10213470458984,111.10213470458984,92.13229370117188,222214
2019-06-17,111.44189453125,111.78165435791016,108.72380065917969,109.06356048583984,90.4417953491211,259004
2019-06-18,109.4033203125,110.422607421875,109.06356048583984,109.74308776855469,91.00530242919922,245760
2019-06-19,109.74308776855469,110.76236724853516,109.06356048583984,109.4033203125,90.72354888916016,150105
2019-06-20,110.08284759521484,110.08284759521484,108.38404083251953,109.06356048583984,90.4417953491211,165262
2019-06-21,109.06356048583984,109.06356048583984,106.68522644042969,107.70451354980469,89.3147964477539,251845
2019-06-24,108.38404083251953,109.06356048583984,106.34546661376953,108.38404083251953,89.8782958984375,223719
2019-06-25,108.38404083251953,109.06356048583984,106.68522644042969,107.36475372314453,89.03305053710938,241379
2019-06-26,107.70451354980469,107.70451354980469,105.66593933105469,106.00570678710938,87.90604400634766,116335
2019-06-27,106.68522644042969,106.68522644042969,105.66593933105469,106.00570678710938,87.90604400634766,101541
2019-06-28,105.66593933105469,109.06356048583984,105.66593933105469,106.68522644042969,88.46954345703125,366506
2019-07-01,108.38404083251953,108.38404083251953,106.34546661376953,107.02498626708984,88.75129699707031,235461
2019-07-02,107.36475372314453,107.36475372314453,101.92855834960938,104.98641967773438,87.06080627441406,623966
2019-07-03,104.98641967773438,104.98641967773438,103.28760528564453,103.28760528564453,85.65204620361328,158934
2019-07-04,103.28760528564453,103.96713256835938,102.94784545898438,103.62737274169922,85.93379974365234,116310
2019-07-05,103.96713256835938,104.64665985107422,102.94784545898438,104.64665985107422,86.77904510498047,185556
2019-07-08,104.64665985107422,104.98641967773438,103.96713256835938,104.64665985107422,86.77904510498047,98598
2019-07-09,105.66593933105469,105.66593933105469,103.62737274169922,103.62737274169922,85.93379974365234,131128
2019-07-10,103.96713256835938,103.96713256835938,101.92855834960938,102.26832580566406,84.80679321289062,214856
2019-07-11,102.26832580566406,102.60808563232422,100.56951141357422,100.56951141357422,83.3980484008789,278876
2019-07-12,100.9092788696289,105.32617950439453,100.9092788696289,102.94784545898438,85.37029266357422,887408
2019-07-15,103.28760528564453,103.28760528564453,100.9092788696289,100.9092788696289,83.67979431152344,250320
2019-07-16,100.9092788696289,100.9092788696289,96.49237060546875,98.53094482421875,81.7075424194336,676208
2019-07-17,98.53094482421875,98.53094482421875,95.47308349609375,96.1526107788086,79.73529815673828,426798
2019-07-18,95.1333236694336,98.8707046508789,95.1333236694336,97.1718978881836,80.5805435180664,366433
2019-07-19,97.8514175415039,98.19117736816406,95.1333236694336,95.47308349609375,79.17179870605469,208999
2019-07-22,95.47308349609375,96.49237060546875,94.1140365600586,96.49237060546875,80.01704406738281,204783
2019-07-23,97.1718978881836,97.1718978881836,95.81285095214844,96.49237060546875,80.01704406738281,132592
2019-07-24,96.8321304321289,96.8321304321289,96.1526107788086,96.1526107788086,79.73529815673828,67694
2019-07-25,95.81285095214844,96.49237060546875,95.81285095214844,95.81285095214844,79.45353698730469,52978
2019-07-26,95.81285095214844,98.53094482421875,95.81285095214844,98.53094482421875,81.7075424194336,204555
2019-07-29,98.8707046508789,99.55023193359375,96.49237060546875,96.49237060546875,80.01704406738281,151576
2019-07-30,96.1526107788086,96.1526107788086,94.1140365600586,94.1140365600586,78.04478454589844,173826
2019-07-31,94.1140365600586,95.1333236694336,94.1140365600586,94.45380401611328,78.32654571533203,85353
2019-08-01,94.45380401611328,95.1333236694336,92.41522979736328,93.0947494506836,77.19953918457031,250175
2019-08-02,94.1140365600586,96.8321304321289,93.43451690673828,95.47308349609375,79.17179870605469,516538
2019-08-05,95.81285095214844,97.8514175415039,95.47308349609375,95.47308349609375,79.17179870605469,260476
2019-08-06,94.79356384277344,99.21046447753906,94.1140365600586,98.8707046508789,81.98928833007812,300372
2019-08-07,99.21046447753906,101.58879852294922,97.1718978881836,99.21046447753906,82.27104187011719,701999
2019-08-08,99.21046447753906,100.22975158691406,98.53094482421875,99.55023193359375,82.55279541015625,192782
