Date,Open,High,Low,Close,Adj Close,Volume,EMA20,EMA60,MACD,MACD_signal,High-Low,High-Close,Low-Close,TrueRange,ATR,MiddleBand,UpperBand,LowerBand,K,D
2019-05-27,12.279999732971191,12.390000343322754,12.279999732971191,12.319999694824219,12.319999694824219,35083870,12.319999694824219,12.319999694824219,0.0,0.0,0.1100006103515625,,,0.1100006103515625,,,,,,
2019-05-28,12.300000190734863,12.350000381469727,12.300000190734863,12.3100004196167,12.3100004196167,33898000,12.319047382899692,12.319671849735448,-0.0007976629795187762,-0.00015953259590375526,0.05000019073486328,0.030000686645507812,0.01999950408935547,0.05000019073486328,,,,,,
2019-05-29,12.420000076293945,12.449999809265137,12.359999656677246,12.359999656677246,12.359999656677246,47422704,12.322947599449936,12.320994072913866,0.002575020696394148,0.0003873780625558254,0.09000015258789062,0.1399993896484375,0.049999237060546875,0.1399993896484375,,,,,,
2019-05-30,12.369999885559082,12.380000114440918,12.260000228881836,12.289999961853027,12.289999961853027,33423180,12.319809729202612,12.319977872551215,-0.0003959295229432058,0.00023071654545601914,0.11999988555908203,0.020000457763671875,0.09999942779541016,0.11999988555908203,,,,,,
2019-05-31,12.289999961853027,12.300000190734863,12.140000343322754,12.170000076293945,12.170000076293945,66172829,12.30554214321131,12.315060567755893,-0.012291725499808948,-0.0022737718635969743,0.15999984741210938,0.010000228881835938,0.14999961853027344,0.15999984741210938,,,,,,
2019-06-03,12.210000038146973,12.279999732971191,12.15999984741211,12.170000076293945,12.170000076293945,54776550,12.292633374933466,12.310304486068617,-0.0214717169289802,-0.006113360876673619,0.11999988555908203,0.1099996566772461,0.010000228881835938,0.11999988555908203,,,,,,
2019-06-04,12.170000076293945,12.239999771118164,12.140000343322754,12.220000267028809,12.220000267028809,42161254,12.285715936085403,12.307343692001737,-0.02443070677151482,-0.00977683005564186,0.09999942779541016,0.06999969482421875,0.029999732971191406,0.09999942779541016,,,,,,
2019-06-05,12.109999656677246,12.199999809265137,12.100000381469727,12.170000076293945,12.170000076293945,45884959,12.274695378010026,12.302840622634267,-0.030459210247832047,-0.013913306094079899,0.09999942779541016,0.020000457763671875,0.11999988555908203,0.11999988555908203,,,,,,
2019-06-06,12.25,12.289999961853027,12.220000267028809,12.260000228881836,12.260000228881836,35058600,12.273295839997818,12.301436019560416,-0.027655783873289153,-0.01666180164992175,0.06999969482421875,0.11999988555908203,0.05000019073486328,0.11999988555908203,,,,,45.71431685472247,
2019-06-10,12.140000343322754,12.1899995803833,12.050000190734863,12.050000190734863,12.050000190734863,115252110,12.25202958768706,12.293192221894003,-0.041896341365088574,-0.021708709592955115,0.1399993896484375,0.07000064849853516,0.21000003814697266,0.21000003814697266,,,,,0.0,
2019-06-11,12.039999961853027,12.069999694824219,11.960000038146973,11.989999771118164,11.989999771118164,136000460,12.227074367061451,12.283251485802992,-0.057362380379483824,-0.02883944375026086,0.1099996566772461,0.01999950408935547,0.09000015258789062,0.1099996566772461,,,,,6.122397343723847,17.278904732815437
2019-06-12,12.0,12.039999961853027,11.979999542236328,12.0,12.0,24276890,12.205448236865122,12.273964551842239,-0.06802820601694748,-0.03667719620359818,0.06000041961669922,0.05000019073486328,0.010000228881835938,0.06000041961669922,,,,,9.523798711177514,5.215398684967121
2019-06-13,12.039999961853027,12.109999656677246,12.010000228881836,12.069999694824219,12.069999694824219,24287112,12.19254837571837,12.267277179480992,-0.07002535066411575,-0.0433468270957017,0.09999942779541016,0.1099996566772461,0.010000228881835938,0.1099996566772461,,,,,32.35282567963289,15.999673911511417
2019-06-14,12.069999694824219,12.09000015258789,12.050000190734863,12.069999694824219,12.069999694824219,19271672,12.18087707277607,12.26080906522995,-0.07079205543709222,-0.048835872763979805,0.039999961853027344,0.020000457763671875,0.01999950408935547,0.039999961853027344,0.11214276722499303,,,,33.333237002572034,25.069953797794145
2019-06-17,12.119999885559082,12.149999618530273,12.039999961853027,12.050000190734863,12.050000190734863,16175747,12.168412607819764,12.25389729885306,-0.07218140502490478,-0.0535049792161648,0.1099996566772461,0.07999992370605469,0.029999732971191406,0.1099996566772461,0.112142699105399,,,,27.272779816778893,30.986280832994606
2019-06-18,12.050000190734863,12.079999923706055,12.029999732971191,12.050000190734863,12.050000190734863,9966001,12.157135234764059,12.247212147767216,-0.07244734666749508,-0.05729345270643086,0.05000019073486328,0.029999732971191406,0.020000457763671875,0.05000019073486328,0.112142699105399,,,,27.272779816778893,29.292932212043272
2019-06-19,11.899999618530273,11.899999618530273,11.779999732971191,11.789999961853027,11.789999961853027,84886499,12.122169970677295,12.23222158429462,-0.09257085371516993,-0.06434893290817868,0.11999988555908203,0.15000057220458984,0.2700004577636719,0.2700004577636719,0.1214284896850586,,,,1.9608283125208033,18.835462648692864
2019-06-20,11.779999732971191,11.800000190734863,11.739999771118164,11.760000228881836,11.760000228881836,36817859,12.087677614315822,12.216738916904037,-0.10967533675346886,-0.07341421367723672,0.06000041961669922,0.010000228881835938,0.05000019073486328,0.06000041961669922,0.11714281354631696,,,,4.444548053549895,11.226052060949863
2019-06-21,11.699999809265137,11.789999961853027,11.699999809265137,11.770000457763672,11.770000457763672,37471621,12.057422647025142,12.202091754309269,-0.12102868455924387,-0.08293710785363814,0.09000015258789062,0.029999732971191406,0.06000041961669922,0.09000015258789062,0.11214283534458705,,,,15.555706259708938,7.320360875259879
2019-06-24,11.770000457763672,11.800000190734863,11.699999809265137,11.729999542236328,11.729999542236328,16359314,12.026239494188111,12.186613321126549,-0.13173546958236848,-0.09269678019938421,0.10000038146972656,0.029999732971191406,0.07000064849853516,0.10000038146972656,0.11071429933820452,12.080000019073486,12.472508810247682,11.68749122789929,6.666610152609148,8.888954821955993
2019-06-25,11.729999542236328,11.829999923706055,11.720000267028809,11.819999694824219,11.819999694824219,21998934,12.006597608534406,12.17459320223139,-0.1314432181025076,-0.10044606778000889,0.1099996566772461,0.10000038146972656,0.009999275207519531,0.1099996566772461,0.1114286014011928,12.055000019073486,12.446837872812194,11.663162165334777,26.666652538152288,16.296322983490125
2019-06-26,11.850000381469727,11.850000381469727,11.8100004196167,11.829999923706055,11.829999923706055,29853988,11.989778781407898,12.163295061951871,-0.1289185786778262,-0.10614056995957236,0.039999961853027344,0.030000686645507812,0.009999275207519531,0.039999961853027344,0.10571432113647461,12.030999994277954,12.415811665794125,11.646188322761782,28.888926564927235,20.74072975189622
2019-06-27,11.800000190734863,11.800000190734863,11.6899995803833,11.710000038146973,11.710000038146973,75876438,11.96313318681162,12.14843293002384,-0.13504406767826893,-0.11192126950331169,0.1100006103515625,0.029999732971191406,0.1400003433227539,0.1400003433227539,0.10714292526245117,11.99850001335144,12.376042015424504,11.620958011278377,4.347925240232613,19.967834781104045
2019-06-28,11.720000267028809,11.789999961853027,11.710000038146973,11.779999732971191,11.779999732971191,29239831,11.945691905493483,12.136353153071296,-0.13272025499829887,-0.11608106660230913,0.07999992370605469,0.07999992370605469,0.0,0.07999992370605469,0.0978572028023856,11.973000001907348,12.336266024973002,11.609733978841694,23.076941887050825,18.771264564070222
2019-07-01,11.619999885559082,11.619999885559082,11.520000457763672,11.529999732971191,11.529999732971191,91682292,11.906102174777073,12.116472713068013,-0.1493301424427873,-0.12273088177040477,0.09999942779541016,0.15999984741210938,0.25999927520751953,0.25999927520751953,0.1085714612688337,11.940999984741211,12.341993659369814,11.540006310112608,2.631394023962375,10.018753717081937
2019-07-02,11.550000190734863,11.579999923706055,11.539999961853027,11.5600004196167,11.5600004196167,25913352,11.873140102857038,12.0982277198401,-0.15824860184845413,-0.12983442578601465,0.039999961853027344,0.05000019073486328,0.010000228881835938,0.05000019073486328,0.10785715920584542,11.910500001907348,12.330498824292741,11.490501179521955,12.121203363870185,12.609846424961129
2019-07-03,11.609999656677246,11.6899995803833,11.59000015258789,11.670000076293945,11.670000076293945,42411419,11.853793433660554,12.084187469232027,-0.15465769456127632,-0.13479907954106699,0.09999942779541016,0.12999916076660156,0.029999732971191406,0.12999916076660156,0.10928569521222796,11.882999992370605,12.289479121359946,11.476520863381264,45.45444036644221,20.06901258475826
2019-07-04,11.619999885559082,11.649999618530273,11.59000015258789,11.619999885559082,11.619999885559082,30394133,11.831527381460415,12.06896820419357,-0.1540704440152858,-0.13865335243591076,0.05999946594238281,0.020000457763671875,0.07999992370605469,0.07999992370605469,0.11214283534458705,11.855499982833862,12.254576571832999,11.456423393834726,30.302863913533507,29.292835881281974
2019-07-05,11.609999656677246,11.640000343322754,11.569999694824219,11.59000015258789,11.59000015258789,19693689,11.80852478823446,12.053264333649123,-0.15424769998960208,-0.14177222194664904,0.07000064849853516,0.020000457763671875,0.05000019073486328,0.07000064849853516,0.10928576333182198,11.821999979019164,12.189328827574645,11.454671130463684,21.212033638701847,32.32311263955919
2019-07-08,11.65999984741211,11.680000305175781,11.600000381469727,11.649999618530273,11.649999618530273,65971880,11.793427153024536,12.040042539710798,-0.1478424850226272,-0.14298627456184468,0.07999992370605469,0.09000015258789062,0.010000228881835938,0.09000015258789062,0.11214290346418108,11.801999950408936,12.160511434109003,11.44348846670887,39.393694188365174,30.302863913533514
2019-07-09,11.649999618530273,11.6899995803833,11.640000343322754,11.65999984741211,11.65999984741211,22734002,11.780719790585257,12.027582123569857,-0.14034160050781352,-0.14245733975103844,0.049999237060546875,0.039999961853027344,0.009999275207519531,0.049999237060546875,0.09642853055681501,11.785499954223633,12.137903699325907,11.43309620912136,49.999829700852516,36.868519175973184
2019-07-10,11.59000015258789,11.630000114440918,11.5600004196167,11.59000015258789,11.59000015258789,85324431,11.76255601553789,12.013235173701597,-0.1384495258966254,-0.14165577698015586,0.06999969482421875,0.029999732971191406,0.09999942779541016,0.09999942779541016,0.09928560256958008,11.764999961853027,12.112532559938646,11.417467363767408,25.925860516044718,38.43979480175414
2019-07-11,11.520000457763672,11.539999961853027,11.470000267028809,11.489999771118164,11.489999771118164,66215853,11.736598277974107,11.996079914600502,-0.14336659729118217,-0.14199794104236113,0.06999969482421875,0.05000019073486328,0.11999988555908203,0.11999988555908203,0.10142844063895089,11.735999965667725,12.073008501931445,11.398991429404004,9.090712050146086,28.338800755681106
2019-07-12,11.489999771118164,11.520000457763672,11.479999542236328,11.489999771118164,11.489999771118164,12132121,11.71311270589259,11.979487123010918,-0.14558519627789934,-0.1427153920894688,0.04000091552734375,0.030000686645507812,0.010000228881835938,0.04000091552734375,0.09714276450020927,11.706999969482421,12.02210074208876,11.391899196876082,9.090712050146086,14.702428205445633
2019-07-15,11.479999542236328,11.569999694824219,11.420000076293945,11.4399995803833,11.4399995803833,79116519,11.687101932034562,11.961799006859192,-0.14965294350528424,-0.1441029023726319,0.14999961853027344,0.07999992370605469,0.06999969482421875,0.14999961853027344,0.09999990463256836,11.676499938964843,11.969094639434775,11.383905238494911,7.407237341716264,8.529553814002815
2019-07-16,11.449999809265137,11.449999809265137,11.420000076293945,11.4399995803833,11.4399995803833,14410595,11.66356837473444,11.94469082894195,-0.15113447830160887,-0.1455092175584273,0.029999732971191406,0.010000228881835938,0.01999950408935547,0.029999732971191406,0.09928560256958008,11.645999908447266,11.899181899714684,11.392817917179848,7.407237341716264,7.968395577859539
2019-07-17,11.489999771118164,11.520000457763672,11.470000267028809,11.479999542236328,11.479999542236328,24224348,11.646085628782238,11.929455049049961,-0.14738201455202926,-0.1458837769571477,0.05000019073486328,0.0800008773803711,0.030000686645507812,0.0800008773803711,0.09499992643083845,11.630499887466431,11.884518293980737,11.376481480952126,22.22206523850732,12.345513307313283
2019-07-18,11.510000228881836,11.529999732971191,11.489999771118164,11.510000228881836,11.510000228881836,13452017,11.633125114506008,11.91570243199527,-0.1403692657901594,-0.14478087472375004,0.039999961853027344,0.05000019073486328,0.010000228881835938,0.05000019073486328,0.09285708836146764,11.61799988746643,11.86978101456343,11.366218760369431,33.33345107111951,20.987584550447696
2019-07-19,11.40999984741211,11.430000305175781,11.369999885559082,11.420000076293945,11.420000076293945,46090961,11.612827491819145,11.899449895742768,-0.1404547965587799,-0.14391565909075602,0.06000041961669922,0.07999992370605469,0.1400003433227539,0.1400003433227539,0.08428573608398438,11.600499868392944,11.856417200572825,11.344582536213064,15.625074505877024,23.72686360516795
2019-07-22,11.420000076293945,11.420000076293945,11.350000381469727,11.350000381469727,11.350000381469727,51907499,11.587796338452533,11.88143515756988,-0.14450520462206917,-0.14403356819701865,0.06999969482421875,0.0,0.06999969482421875,0.06999969482421875,0.0857142720903669,11.581499910354614,11.852891972309234,11.310107848399994,0.0,16.319508525665512
2019-07-23,11.329999923706055,11.369999885559082,11.319999694824219,11.34000015258789,11.34000015258789,20383084,11.56419670170352,11.863683190193422,-0.14682955735029424,-0.1445927660276738,0.05000019073486328,0.01999950408935547,0.030000686645507812,0.05000019073486328,0.08000005994524274,11.557499933242799,11.824953756672443,11.290046109813154,8.00018310546875,7.875085870448591
2019-07-24,11.329999923706055,11.359999656677246,11.3100004196167,11.350000381469727,11.350000381469727,15930923,11.543797052157442,11.846841130891004,-0.14617962106017934,-0.1449101370341749,0.049999237060546875,0.01999950408935547,0.029999732971191406,0.049999237060546875,0.0778571537562779,11.533499956130981,11.78357560471718,11.283424307544783,15.3846435999105,7.794942235126417
2019-07-25,11.329999923706055,11.380000114440918,11.319999694824219,11.319999694824219,11.319999694824219,15200499,11.522483018125707,11.829567641183896,-0.14639776425690698,-0.14520766247872133,0.06000041961669922,0.029999732971191406,0.030000686645507812,0.06000041961669922,0.07714285169328962,11.513999938964844,11.766932117022998,11.26106776090669,3.84588580085024,9.076904168743164
